Mol. wt.,CRC Tm /K Discrepancy
46.073000000000015,-16.099999999999994
90.08199999999998,55.599999999999966
82.10599999999997,78.45999999999998
82.10599999999998,-11.440000000000055
147.13000000000005,-0.6299999999999955
131.178,-38.870000000000005
131.178,-2.3700000000000045
131.178,-36.47000000000003
131.178,-14.470000000000027
143.18900000000005,-62.49000000000001
143.18900000000005,-9.090000000000032
98.10499999999998,-22.760000000000048
195.21800000000007,-69.99000000000001
165.19200000000006,-32.97000000000003
163.2200000000001,4.849999999999966
197.2810000000001,-25.930000000000007
157.2160000000001,109.12
152.15300000000008,-81.83000000000004
152.15300000000008,-45.83000000000004
152.15300000000008,-68.33000000000004
152.15300000000008,-77.83000000000004
152.15300000000008,-56.83000000000004
152.15300000000008,-95.83000000000004
152.15300000000005,-92.71000000000004
152.15300000000005,21.289999999999964
267.2399999999998,-121.33000000000004
181.14700000000005,-144.65000000000003
181.14700000000005,-53.650000000000034
181.14700000000005,-35.650000000000034
127.10299999999997,29.42999999999995
90.08199999999997,40.76999999999998
187.1980000000001,-86.85000000000002
153.13700000000006,-61.97000000000003
153.13700000000006,-153.27000000000004
103.12099999999997,18.480000000000018
135.11900000000006,21.340000000000032
119.11999999999996,19.959999999999923
271.4009999999998,-184.16000000000003
108.14399999999996,-44.21000000000001
97.16099999999994,14.680000000000007
149.1930000000001,50.42999999999995
149.1930000000001,5.92999999999995
149.1930000000001,76.13999999999999
183.2540000000001,-51.14000000000004
211.2640000000001,15.659999999999968
175.2310000000001,51.849999999999966
169.61100000000005,42.98999999999995
191.2300000000001,-24.54000000000002
191.2300000000001,-37.04000000000002
218.21200000000007,-193.0
100.16499999999996,-28.400000000000034
87.12199999999996,147.22
87.12199999999996,4.819999999999993
69.10699999999997,16.819999999999993
85.10599999999997,132.83999999999995
218.25300000000013,-66.64000000000004
109.13199999999996,35.75999999999999
94.11699999999996,-71.46000000000001
82.10599999999997,-30.940000000000055
98.10499999999996,80.09999999999997
94.11699999999996,141.53999999999996
108.14399999999996,-44.47000000000003
108.14399999999996,22.029999999999973
108.14399999999996,-0.6700000000000159
108.14399999999996,-36.97000000000003
108.14399999999996,-19.850000000000023
108.14399999999996,83.94999999999999
93.12899999999996,-48.84000000000003
93.12899999999996,-0.29000000000002046
93.12899999999996,21.489999999999952
137.13800000000006,3.7099999999999227
135.16600000000005,-49.58000000000004
109.13199999999996,22.060000000000002
94.11699999999996,-46.460000000000036
94.11699999999996,-10.460000000000036
94.11699999999998,-11.960000000000036
81.11799999999997,-42.77000000000004
81.11799999999997,-55.57000000000005
99.13299999999995,-14.110000000000014
158.2040000000001,-95.27000000000004
143.18900000000005,-75.15999999999997
143.18900000000008,-55.99000000000001
143.18900000000008,-62.99000000000001
143.18900000000008,-53.49000000000001
143.18900000000008,-94.48999999999998
143.18900000000008,-33.49000000000001
143.18900000000005,-152.48999999999998
159.18800000000005,-110.41000000000003
144.17700000000005,47.73999999999995
287.1439999999999,-438.39
114.17299999999996,-96.14000000000004
181.28500000000005,-118.56
73.11999999999999,58.95999999999998
127.10299999999997,-93.63
195.21800000000007,27.290000000000077
74.08299999999997,76.30000000000001
259.10299999999995,-78.17000000000002
684.8240000000027,-759.91
222.28800000000007,-54.389999999999986
429.60399999999953,-436.78999999999996
214.65200000000007,-63.389999999999986
87.12199999999996,-9.70999999999998
457.6989999999993,-228.03999999999996
309.4059999999995,-184.61
167.21100000000007,-55.98000000000002
153.18400000000003,-42.210000000000036
153.18400000000003,-18.210000000000036
158.2040000000001,9.009999999999991
158.2040000000001,-113.28999999999996
158.20400000000006,19.00999999999999
185.22600000000008,33.91999999999996
143.18900000000005,-35.31000000000006
143.18900000000005,25.789999999999964
291.3059999999997,-208.24000000000012
159.18800000000005,-35.43000000000001
269.3469999999997,-65.75
130.15,-33.97000000000003
130.15,-79.47000000000003
271.3599999999997,-95.67000000000002
445.4679999999997,-463.31000000000006
238.2870000000001,-242.51
153.26900000000018,99.75
298.34599999999966,-225.14999999999998
327.1229999999998,-244.27999999999997
305.7609999999996,-181.73000000000008
233.2740000000001,-144.06000000000006
230.909,-52.72999999999996
134.14200000000005,13.82999999999987
103.07699999999996,6.039999999999964
138.12600000000006,-79.04000000000002
138.12600000000003,-38.04000000000002
138.12600000000006,-2.339999999999975
153.13700000000006,-90.88000000000011
153.13700000000006,-62.280000000000086
153.13700000000006,-46.280000000000086
223.23100000000005,-87.65999999999997
253.213,-139.04000000000008
166.13600000000005,-68.53999999999996
166.13600000000002,-21.24000000000001
123.11099999999996,-48.61000000000007
181.14700000000005,-111.91999999999996
181.14700000000005,-132.91999999999996
181.14700000000005,-95.91999999999996
162.14800000000005,-70.31
162.14800000000005,-37.31
153.14100000000005,-46.32000000000005
153.14100000000008,-84.82000000000005
153.14100000000008,-102.82000000000005
153.14100000000008,-105.82000000000005
211.129,-205.04000000000008
211.129,-258.24000000000007
167.16400000000007,-149.14000000000004
167.16400000000007,-87.14000000000004
153.13700000000006,-64.87
153.13700000000006,-108.37
153.13700000000006,-42.370000000000005
189.623,-56.10000000000002
189.623,-79.10000000000002
163.13600000000002,-82.28000000000003
167.12,-91.65000000000003
167.12000000000003,-97.35000000000002
167.12,2.349999999999966
181.15100000000007,-110.39999999999998
181.15100000000004,-48.39999999999998
148.12100000000004,-26.439999999999998
148.12100000000004,4.4599999999999795
185.56600000000003,-137.90000000000003
185.56600000000003,-121.90000000000003
185.56600000000003,-86.90000000000003
199.2090000000001,-123.82000000000005
199.2090000000001,-99.82000000000005
199.2090000000001,-47.920000000000016
310.1799999999997,-154.99
119.11999999999996,-98.11999999999998
129.15899999999996,-69.22
75.06699999999998,-72.18
91.06599999999996,-123.58000000000001
73.05099999999999,-36.0
151.16500000000008,-99.79999999999998
284.09799999999984,-196.93000000000006
211.22000000000008,-71.35000000000002
225.20300000000003,-70.27000000000004
243.17100000000005,-107.58000000000004
113.07199999999996,-32.05000000000007
157.08100000000002,-59.440000000000055
104.06899999999996,76.81000000000006
163.13600000000005,-82.08000000000004
192.13,-163.49
76.05499999999998,13.850000000000023
61.04000000000001,-0.18999999999999773
173.17100000000002,-89.06
173.17100000000002,-69.56
189.17,-152.2800000000001
159.22900000000016,-35.379999999999995
225.20700000000005,-153.10000000000008
139.11000000000004,-121.08000000000004
139.11000000000004,-70.98000000000002
139.11000000000004,-52.18000000000001
215.20800000000008,-122.05000000000001
180.16300000000004,-98.91000000000003
180.16300000000004,-37.410000000000025
180.16300000000004,24.089999999999975
181.14700000000005,-91.15000000000003
181.14700000000005,-49.35000000000002
214.22400000000007,-138.58000000000004
214.22400000000007,-79.48000000000002
165.14800000000005,-110.75
165.14800000000005,-58.25
165.14800000000005,-59.25
165.14800000000005,-21.730000000000018
227.21900000000005,-84.02000000000004
253.2570000000001,-75.48000000000002
195.1740000000001,-146.19000000000005
195.1740000000001,-98.19000000000005
177.15900000000002,3.9899999999999523
231.27600000000004,-139.22000000000003
181.15100000000004,-25.899999999999977
89.09399999999997,-98.33000000000004
89.09399999999997,-70.33000000000001
119.07599999999996,-92.63
196.2060000000001,-169.60000000000002
238.2430000000001,-157.97000000000014
247.25300000000004,-156.9000000000001
139.11400000000003,-22.310000000000002
124.09899999999996,-64.53000000000003
140.10200000000006,-34.08000000000004
173.084,-246.89999999999998
174.15900000000002,-116.83000000000004
174.15900000000005,-56.83000000000004
174.15900000000002,-116.83000000000004
190.15800000000004,-136.55000000000007
187.18000000000004,-51.35000000000002
169.20500000000004,-40.450000000000045
129.14,-71.43
137.13800000000006,-81.65000000000009
137.13800000000006,-62.15000000000009
137.13800000000006,-26.350000000000023
191.10800000000003,-49.74000000000001
191.108,-84.63999999999999
105.05299999999995,1.6599999999999682
149.14900000000006,-14.720000000000027
331.46699999999964,-314.30000000000007
139.24200000000008,-32.53
143.27400000000011,-2.3000000000000114
511.5809999999999,-603.7300000000001
270.71899999999977,-150.17000000000007
222.33200000000016,28.700000000000045
275.3479999999996,-100.63
271.31599999999963,-171.71000000000004
117.14799999999994,201.17999999999995
117.14799999999994,205.17999999999995
612.6320000000018,-774.9599999999999
314.74699999999973,-223.33000000000004
299.4139999999995,-152.7800000000001
403.81799999999976,-417.02999999999986
369.37299999999976,-322.5899999999999
234.34300000000016,-73.87
283.49999999999955,-45.660000000000025
265.485,-42.460000000000036
281.4839999999996,-71.68000000000006
263.46900000000005,-80.38
267.501,-72.65000000000003
269.51699999999994,-50.129999999999995
113.20399999999992,23.889999999999986
143.23000000000013,65.03999999999996
144.26200000000014,-21.589999999999975
136.19800000000006,-40.75
125.21499999999992,-25.25999999999999
129.24699999999993,9.96999999999997
205.3450000000002,-76.59000000000003
132.163,-45.08000000000004
118.096,33.14999999999998
89.05,76.06
88.06599999999999,193.46999999999997
279.3399999999996,-250.90999999999997
286.7179999999998,-217.75
131.134,-15.610000000000014
145.16100000000003,21.119999999999948
203.1970000000001,-119.54000000000008
193.20200000000008,-70.42000000000002
357.49399999999946,-228.4899999999999
361.70299999999975,-224.16000000000008
260.3810000000001,-198.03999999999996
120.10799999999996,10.689999999999998
460.4389999999997,-766.85
353.37399999999974,-190.04000000000008
339.3909999999996,-203.11
281.3119999999996,-309.80000000000007
268.3599999999998,-240.70999999999992
265.3539999999999,27.79000000000002
295.336,-121.75999999999999
251.32700000000003,-46.60000000000002
227.4360000000003,-32.420000000000016
183.079,-25.460000000000036
193.074,-49.460000000000036
101.14899999999994,97.84999999999997
102.18099999999994,-27.680000000000007
94.11699999999998,-31.840000000000032
83.13399999999996,-34.150000000000006
393.3489999999997,-655.8000000000001
87.16599999999994,-7.219999999999999
131.17499999999998,73.75999999999999
168.19900000000007,-1.25
390.3539999999999,-625.5299999999999
193.24900000000008,-36.210000000000036
179.2220000000001,-32.44
180.2100000000001,-122.07000000000005
180.2100000000001,-80.7100000000001
180.2100000000001,-26.87000000000006
180.2100000000001,-24.510000000000048
210.2400000000001,-126.83000000000004
196.2090000000001,-152.99000000000012
328.4809999999996,-184.35000000000008
300.31399999999974,-113.99000000000007
232.2390000000001,-248.26999999999998
199.27800000000008,-59.01000000000005
183.2100000000001,-30.33000000000004
185.22600000000008,-76.90000000000003
185.22600000000008,-37.200000000000045
303.83299999999963,-102.93
281.3589999999996,-247.74
193.20200000000008,-75.92000000000002
178.1910000000001,34.75999999999999
255.32000000000008,-61.56000000000006
164.20800000000008,-63.910000000000025
193.24600000000007,58.40999999999997
213.23600000000008,-58.24000000000001
229.23500000000007,-112.79000000000008
185.22600000000008,-87.57000000000005
185.22600000000008,-96.07000000000005
197.23700000000008,41.449999999999875
193.24900000000008,-2.920000000000016
184.2420000000001,-73.63
184.2420000000001,-78.13
183.2540000000001,-50.22000000000003
194.23700000000008,52.489999999999895
211.28900000000007,-103.93
273.3789999999996,-84.74000000000001
163.2200000000001,38.67999999999995
181.23500000000013,-52.84000000000003
183.2540000000001,-89.0
151.16500000000008,-18.950000000000045
108.14399999999996,-26.57000000000005
151.1690000000001,11.569999999999993
151.16900000000007,-32.43000000000001
109.12799999999996,54.870000000000005
144.17700000000005,-2.009999999999991
176.17500000000007,-117.36000000000001
193.24900000000008,7.759999999999991
161.16000000000005,57.20999999999998
267.23699999999974,-262.4599999999999
225.2550000000001,-192.18
219.2870000000001,-86.65000000000003
219.2870000000001,-39.650000000000034
161.2480000000001,-18.910000000000082
149.1930000000001,58.44999999999993
129.16199999999998,-8.769999999999982
129.16199999999998,17.629999999999995
135.21000000000004,14.779999999999973
253.2690000000001,-307.4100000000002
155.20000000000007,99.03999999999996
155.20000000000007,9.039999999999964
183.2100000000001,-82.86000000000007
183.2100000000001,-51.16000000000008
143.18900000000005,40.06
205.26000000000008,-72.26000000000005
249.2690000000001,-125.15000000000009
187.2060000000001,-150.56000000000006
187.20600000000007,-98.43999999999994
136.15400000000005,39.629999999999995
252.27300000000008,-133.80000000000007
130.15,-17.670000000000016
248.32600000000016,-87.53000000000009
86.13799999999995,27.629999999999995
85.14999999999995,-0.6599999999999682
128.17499999999993,8.669999999999959
129.15899999999996,102.75999999999999
129.1589999999999,178.76
129.20299999999995,0.2699999999999818
129.20299999999992,63.76999999999998
114.19199999999992,-54.900000000000034
115.17599999999992,11.539999999999964
115.17599999999992,3.5399999999999636
99.13299999999995,-19.150000000000034
162.23600000000013,-130.68
238.29100000000017,-164.41000000000008
220.31600000000017,-104.31
235.33100000000016,-173.38
350.2969999999997,-322.76
347.2929999999997,-345.38999999999993
207.2730000000001,6.0
225.29600000000016,-201.54000000000002
241.3640000000001,-184.11
211.6920000000001,13.67999999999995
73.09499999999997,96.28999999999996
102.09299999999998,53.19999999999999
74.12699999999995,-27.840000000000032
55.08000000000001,-8.409999999999997
218.08300000000008,-40.629999999999995
229.7150000000001,-72.36000000000001
125.21499999999992,-6.100000000000023
209.2450000000001,8.759999999999991
339.4789999999995,-104.11000000000013
339.4789999999995,-104.11000000000013
259.34900000000005,-78.28000000000009
59.11200000000002,-18.460000000000008
179.2190000000001,-20.74000000000001
103.12099999999997,72.71999999999997
127.23099999999992,-20.180000000000007
143.23000000000013,30.239999999999952
115.17599999999992,167.17999999999995
121.18299999999994,-3.730000000000018
102.13699999999996,60.25999999999999
256.13200000000006,-58.629999999999995
132.12600000000003,-90.01000000000005
120.115,-37.99000000000012
150.14500000000007,-144.05000000000007
80.08999999999997,33.62999999999994
123.11499999999997,14.349999999999966
124.09899999999996,21.939999999999998
68.07899999999998,16.249999999999943
217.27100000000007,-131.05000000000007
378.92499999999967,-331.35
80.08999999999997,-26.670000000000073
94.11699999999998,4.019999999999982
94.11699999999998,10.319999999999936
94.11699999999996,104.81999999999994
79.10199999999998,-0.030000000000001137
104.11199999999998,-18.180000000000064
104.11199999999998,2.8199999999999363
104.11199999999997,31.819999999999936
122.12699999999997,-7.079999999999984
122.12699999999997,13.420000000000016
122.12699999999997,40.620000000000005
123.11099999999996,-6.189999999999998
123.11099999999996,94.20999999999998
123.11099999999996,175.20999999999998
109.13199999999998,-29.160000000000025
109.13199999999998,-39.660000000000025
109.13199999999998,-27.960000000000036
109.13199999999996,69.33999999999997
167.12000000000003,-98.67999999999995
167.12,-78.17999999999995
167.12000000000003,-73.17999999999995
167.12000000000003,-75.17999999999995
167.12,-71.17999999999995
167.12000000000003,-3.17999999999995
123.15499999999994,-62.079999999999984
108.14399999999996,-86.55000000000001
108.14399999999996,-73.05000000000007
109.12799999999996,-49.51000000000005
109.12799999999994,9.989999999999952
137.18200000000007,-31.550000000000068
95.10099999999996,48.44999999999999
95.10099999999996,58.87999999999994
95.10099999999996,88.64999999999998
95.10099999999996,46.64999999999998
109.13199999999998,-60.24000000000001
214.2680000000001,-102.48000000000002
121.13899999999995,-29.8900000000001
121.13899999999995,-27.3900000000001
171.2030000000001,-87.39000000000004
168.19600000000008,-87.57000000000005
95.10499999999998,13.049999999999955
95.10499999999998,37.049999999999955
80.08999999999997,3.3299999999999272
129.11499999999998,-55.710000000000036
67.09099999999998,-6.769999999999982
111.09999999999997,23.22999999999996
111.09999999999997,-6.270000000000039
97.07299999999998,-25.060000000000002
71.12299999999998,-39.64999999999998
85.10599999999997,-24.160000000000025
109.12799999999996,21.42999999999995
399.9659999999995,-324.5400000000001
130.15,-61.26999999999998
242.061,-43.97000000000014
144.17700000000005,-15.480000000000018
144.17700000000005,-50.48000000000002
144.17700000000005,10.319999999999993
144.17700000000005,-38.48000000000002
144.17700000000008,-28.480000000000018
144.17700000000008,-80.48000000000002
129.16199999999998,-63.48000000000002
173.17100000000005,-77.09000000000003
173.17100000000002,-46.09000000000003
145.16100000000003,49.849999999999966
145.16100000000006,40.87999999999988
145.16100000000003,60.349999999999966
145.16100000000006,63.57999999999987
145.16100000000006,34.57999999999987
145.16100000000006,77.57999999999987
145.16100000000006,-86.42000000000013
130.15,-76.47000000000003
146.14900000000003,59.47999999999996
372.8079999999997,-305.63
314.4109999999996,-258.65
193.2460000000001,-23.93999999999994
232.3270000000001,-24.200000000000045
201.6610000000001,-66.42000000000002
415.6619999999993,-232.07999999999993
413.6459999999993,-258.0999999999999
328.4999999999994,-216.55000000000007
116.11999999999996,134.92999999999995
99.08899999999996,6.699999999999989
80.08999999999999,66.315
224.26000000000013,-260.82000000000005
371.5239999999996,-126.11000000000001
641.7580000000021,-507.48
853.918,-879.84
228.3210000000001,-160.2500000000001
229.7150000000001,-145.68000000000006
241.3640000000001,-233.72999999999996
233.2740000000001,-204.06000000000006
247.53400000000005,-235.70000000000005
260.891,-158.02000000000004
260.891,-123.62
216.88200000000003,-38.160000000000025
217.87,-119.43
351.0159999999998,-239.0300000000001
128.094,87.61000000000001
227.39200000000025,-3.580000000000041
209.37700000000024,-20.279999999999973
213.40900000000028,25.450000000000045
276.3799999999996,-164.67000000000013
192.024,-175.07000000000002
171.2430000000001,-42.460000000000036
142.11800000000005,-150.09000000000003
133.194,-95.67000000000002
163.2200000000001,-84.19
147.2210000000001,-44.690000000000055
151.16500000000008,-37.32000000000005
83.13399999999994,-38.369999999999976
133.19400000000002,-63.90999999999997
134.18200000000002,-75.43
570.675,-110.70000000000005
149.23700000000014,-49.23999999999998
164.25200000000012,-24.290000000000077
164.25200000000012,17.809999999999945
240.35000000000016,-122.91000000000008
240.3500000000001,56.249999999999886
268.3599999999998,-21.950000000000045
116.20799999999991,-7.1699999999999875
156.2730000000002,-136.03000000000003
141.2580000000001,-46.01000000000005
155.24100000000016,-106.73000000000008
136.19800000000006,-28.53000000000003
136.19800000000006,127.40999999999997
116.16399999999992,9.5
196.031,-390.84000000000003
82.066,-40.210000000000036
85.07,-61.170000000000016
70.05499999999999,-7.289999999999964
86.11899999999999,-132.44
86.119,-39.84000000000003
100.146,-24.850000000000023
85.13099999999999,-55.680000000000035
133.17200000000005,-25.170000000000016
117.12899999999998,-62.48000000000002
257.78600000000006,-135.81
126.11499999999997,80.63999999999999
776.8720000000004,-461.15
212.2960000000001,-112.83000000000004
1034.2000000000032,-1261.9299999999998
133.19400000000002,2.579999999999984
143.14200000000008,12.509999999999991
304.6699999999997,-38.870000000000005
81.07799999999999,-62.440000000000055
81.07799999999999,1.3599999999999568
113.07599999999998,-4.039999999999964
126.123,-23.280000000000086
84.082,-43.900000000000034
69.06699999999998,-80.92000000000002
69.06699999999998,16.079999999999984
99.09699999999998,-83.98000000000013
287.40599999999955,-72.81
329.8169999999999,-89.87
297.728,-143.31
185.35500000000025,-54.32000000000002
162.40300000000002,77.47999999999996
144.388,-38.32000000000002
196.46400000000003,-48.23000000000002
196.46400000000003,-24.730000000000018
196.46400000000003,-42.73000000000002
315.5869999999998,-44.129999999999995
174.41400000000002,7.589999999999975
226.446,-124.08000000000004
164.37500000000003,-133.07
242.445,-202.30000000000007
183.425,-123.49000000000001
184.413,-60.56
204.5280000000001,-8.460000000000036
256.47200000000004,-152.90999999999997
151.25300000000013,97.46999999999997
195.35000000000025,-18.110000000000014
199.38200000000023,-19.379999999999995
522.0029999999995,-239.10000000000002
149.19000000000014,-77.66000000000008
101.19299999999993,-31.400000000000006
113.038,97.26999999999998
161.12600000000006,13.609999999999957
161.12600000000003,-16.390000000000043
161.12600000000006,16.109999999999957
171.12100000000004,-0.3900000000000432
171.121,22.609999999999957
281.2329999999997,-136.22000000000003
335.2819999999997,-301.3799999999999
185.35500000000025,38.87999999999997
191.27100000000016,-42.97000000000003
248.3700000000001,-140.70000000000005
290.32299999999964,-267.12
183.2070000000001,-19.170000000000016
211.2610000000001,-119.01000000000005
259.261,-106.85000000000002
59.112000000000016,0.009999999999962483
135.21000000000004,2.7199999999999704
135.21000000000004,-70.18
165.1920000000001,-81.63
121.18299999999994,-74.07000000000002
186.2580000000001,-39.02000000000004
102.13699999999994,77.25
176.04399999999998,-292.39
228.12,-272.29999999999995
213.105,-245.21999999999997
245.103,-411.96000000000004
257.114,-321.9100000000001
315.19699999999995,-431.03000000000003
151.03400000000002,-217.70999999999992
229.104,-357.24
227.13200000000003,-309.40999999999997
439.20900000000006,-743.03
353.67899999999906,-154.05999999999997
245.3250000000001,-4.7000000000000455
296.3729999999997,-88.33000000000004
309.3719999999998,-141.62
143.27400000000011,-51.010000000000076
305.38099999999963,-255.57999999999993
373.5439999999995,-121.09000000000003
216.2010000000001,-342.7500000000001
121.13599999999995,40.66999999999996
312.33599999999984,-369.43000000000006
160.2200000000001,-74.0
297.35399999999964,-235.76
274.3609999999997,-136.12
180.20700000000008,-104.13
209.2450000000001,-80.81
171.32800000000023,-8.740000000000009
112.08799999999997,118.42999999999995
60.056,88.07
138.12600000000003,-18.5
117.14799999999994,228.17999999999995
1111.3380000000027,-1294.0500000000002
409.6139999999994,-269.1700000000001
119.16699999999994,-3.7100000000000364
149.14900000000006,-97.56
149.14900000000006,-58.56
324.4239999999996,-316.2800000000001
179.2190000000001,23.239999999999952
