Mol. wt.,CRC Tm /K
134.222,205.05
164.2040000000001,318.65
140.27000000000007,183.35
140.27000000000007,186.85
156.26900000000018,251.15
156.26900000000018,355.65
154.25300000000016,267.15
154.25300000000016,274.15
234.34200000000013,368.55
150.22100000000012,309.15
150.22100000000012,275.65
152.19700000000012,446.15
90.19099999999996,171.67999999999998
170.2550000000001,257.54999999999995
170.2550000000001,288.15
144.1700000000001,245.85
298.5109999999992,285.95
136.19400000000005,290.15
136.19400000000005,298.85
136.19400000000005,335.15
226.3230000000001,345.65
179.2190000000001,358.15
113.15999999999994,337.65
121.18299999999994,218.25
326.5649999999992,297.25
146.23300000000012,228.45
86.13399999999996,133.14999999999998
211.2610000000001,443.65
186.16600000000005,412.15
144.17700000000005,396.15
144.17700000000005,451.65
129.16199999999998,299.61
145.16100000000006,503.15
146.14200000000008,336.15
117.14799999999994,573.15
332.3999999999996,446.15
301.3859999999996,376.15
286.2389999999998,550.15
237.7300000000001,365.65
42.037000000000006,122.14999999999998
328.4119999999995,437.15
90.07799999999996,290.04999999999995
90.07799999999996,326.15
90.07799999999996,326.15
461.77599999999984,366.15
342.2969999999996,495.95
342.2969999999996,527.15
342.2969999999996,442.15
426.7289999999993,413.65
552.7960000000018,570.15
552.7960000000018,575.15
242.2740000000001,412.65
222.3720000000002,378.15
131.17499999999998,566.15
131.17499999999998,566.15
131.17499999999998,566.15
197.19000000000008,550.15
302.4579999999994,423.15
136.23800000000003,199.15
249.0970000000001,366.05
205.34800000000013,401.15
404.54699999999946,452.15
246.30600000000013,383.15
442.72799999999927,529.15
426.7289999999993,489.15
414.5859999999994,366.15
286.2389999999998,601.15
242.36600000000016,372.15
146.1900000000001,497.15
150.13000000000008,383.15
262.21699999999987,495.65
116.07199999999996,416.65
78.074,304.65
134.08700000000005,405.15
72.06299999999997,346.15
104.06099999999998,408.15
66.06299999999999,304.98
342.2969999999996,435.65
295.29099999999966,395.15
182.1720000000001,437.25
180.1560000000001,405.15
295.2979999999998,561.65
344.49499999999944,487.65
378.3159999999996,451.35
504.4379999999997,426.15
383.6199999999994,277.15
649.0160000000027,327.15
156.26900000000018,315.15
156.26900000000018,315.25
154.19000000000003,441.65
332.49999999999994,453.15
120.17299999999994,320.15
217.2930000000001,384.65
126.17999999999996,278.65
126.17999999999996,302.65
106.14599999999996,289.65
149.2150000000001,471.65
98.14499999999994,220.35
310.4369999999995,427.15
208.3040000000001,404.15
279.3359999999996,346.15
221.2560000000001,395.15
86.08999999999996,287.75
286.3709999999995,412.15
300.44199999999944,439.15
48.110000000000014,150.16999999999996
44.05700000000001,354.15
104.10899999999998,434.65
32.041999999999994,175.64999999999998
298.4259999999995,418.15
225.3130000000001,394.65
241.2430000000001,366.15
271.38999999999976,342.15
216.19200000000004,421.15
123.15499999999994,279.35
123.15499999999994,272.15
123.15499999999994,330.95
238.24200000000005,443.45
151.16500000000008,439.65
166.17600000000007,397.15
166.17600000000007,358.04999999999995
138.17000000000007,324.15
138.17000000000007,340.65
140.13800000000006,315.95
152.1930000000001,302.15
138.16600000000008,303.15
138.16600000000008,290.15
152.14900000000006,374.05
152.14900000000006,380.15
152.14900000000006,457.15
133.15000000000003,297.65
133.15000000000003,332.65
176.17100000000005,391.45
180.23200000000008,439.15
256.25700000000006,419.15
170.59500000000006,294.15
180.2030000000001,357.15
184.23800000000008,302.15
184.23800000000008,363.15
345.6529999999996,362.15
114.18799999999992,198.85
198.13400000000004,369.05
198.13400000000004,378.45
226.2750000000001,322.65
76.09499999999996,188.05
118.13199999999996,203.15
199.2090000000001,406.65
190.24600000000007,394.65
232.28300000000013,390.15
229.2790000000001,376.15
137.18200000000007,326.15
137.18200000000007,302.65
170.16400000000007,356.15
138.16600000000008,278.65
158.20000000000007,263.15
158.20000000000007,346.65
188.18200000000004,456.15
174.19900000000007,402.95
168.15200000000007,414.15
168.15200000000007,391.15
168.15200000000004,402.15
124.13899999999994,301.45
124.13899999999994,256.15
124.13899999999994,327.15
228.24700000000007,330.65
223.2280000000001,417.15
198.2180000000001,351.65
165.1920000000001,360.65
165.1920000000001,354.15
165.1920000000001,400.35
166.17600000000007,304.65
176.2150000000001,347.15
150.17700000000008,281.15
150.17700000000008,368.65
252.2690000000001,429.65
207.2290000000001,390.45
214.2680000000001,375.15
212.24800000000008,334.65
238.2860000000001,352.15
164.2040000000001,298.65
164.2040000000001,258.15
178.18700000000007,447.35
210.2760000000001,409.65
148.2050000000001,295.65
164.2040000000001,306.65
216.19200000000004,461.15
124.14299999999996,303.15
159.18800000000007,299.65
243.13100000000003,340.75
73.09499999999997,303.75
149.1930000000001,424.15
74.07899999999998,174.95
116.11599999999994,300.65
134.17800000000005,301.15
194.1860000000001,324.65
86.08999999999997,197.55
67.09099999999998,237.35
31.058,179.72999999999996
237.25800000000004,444.15
151.16500000000008,297.54999999999995
151.16500000000008,384.95
151.16500000000005,453.65
151.16500000000005,400.15
151.16500000000005,441.15
116.11999999999996,453.65
167.20800000000008,461.65
167.16400000000007,416.15
165.2360000000001,434.15
107.15599999999996,258.73999999999995
107.15599999999996,242.35
107.15599999999996,316.45
107.15599999999992,216.15
122.16699999999992,239.05
122.16699999999992,217.65
122.16699999999992,241.55
192.26100000000008,358.65
192.26100000000008,482.15
192.26100000000008,354.85
222.24300000000005,449.35
135.16600000000005,420.15
135.16600000000005,435.65
135.16600000000005,347.45
242.32100000000008,414.15
242.32100000000008,429.65
242.32100000000008,425.65
242.32100000000008,457.15
242.32100000000008,423.65
134.17800000000005,313.15
150.17700000000008,362.15
150.17700000000008,335.15
150.17700000000008,366.15
150.17700000000008,253.15
131.178,291.15
122.17099999999996,372.15
122.17099999999996,336.65
122.17099999999996,362.65
122.17099999999996,379.15
122.17099999999996,337.15
124.13899999999994,341.15
124.13899999999994,338.15
124.13899999999994,393.15
124.13899999999994,378.15
124.13899999999994,380.15
124.13899999999994,398.15
156.27500000000006,302.15
136.19400000000005,274.15
121.18299999999994,243.15
121.18299999999994,285.65
122.16699999999992,288.15
122.16699999999992,311.15
122.16699999999992,253.15
122.16699999999992,331.87
149.2370000000001,416.15
164.2040000000001,319.65
124.20799999999994,288.15
124.20799999999994,253.15
124.20799999999994,316.15
132.166,451.45
136.15000000000006,260.79999999999995
180.15900000000005,326.15
117.15099999999995,262.65
117.15099999999995,250.15
117.15099999999995,301.15
160.17200000000005,349.65
160.17200000000005,401.15
164.23300000000006,415.15
149.21800000000005,287.15
240.33100000000007,467.95
133.15,282.65
240.25800000000007,325.15
240.25800000000007,413.35
154.59600000000003,250.15
154.59600000000003,271.65
256.25700000000006,358.15
121.18299999999994,305.15
168.2390000000001,272.95
168.2390000000001,277.65
168.2390000000001,321.25
287.40599999999955,388.15
215.04600000000005,305.15
215.04600000000005,354.15
68.11899999999999,159.53999999999996
68.11899999999999,127.04999999999998
86.13399999999994,222.15
101.14899999999994,410.15
87.16599999999994,168.14999999999998
87.16599999999994,223.15
83.13399999999996,172.34999999999997
104.21799999999992,146.05999999999997
102.13299999999994,187.35
102.13299999999994,193.15
102.13299999999994,243.55
88.14999999999993,155.95
88.14999999999993,264.45
86.13399999999994,180.01999999999998
70.13499999999998,135.61999999999998
70.13499999999998,104.73999999999998
70.13499999999998,139.42999999999998
130.099,356.35
100.11699999999996,231.15
100.11699999999996,318.65
100.11699999999996,336.65
100.11699999999996,342.65
86.13399999999994,232.15
84.11799999999995,219.55
66.103,160.14999999999998
88.14999999999993,164.54999999999998
83.13399999999996,291.15
68.11899999999999,183.45
84.11799999999995,276.15
75.06699999999998,328.54999999999995
181.23800000000008,477.15
108.524,240.85
170.59500000000006,294.15
170.59500000000006,316.65
186.59400000000005,323.15
215.59200000000004,321.65
242.32100000000008,445.05
242.32100000000008,390.65
242.32100000000008,432.55
162.18800000000007,309.65
162.18800000000007,448.15
162.18800000000007,388.15
162.18800000000007,471.65
57.05200000000001,243.15
99.08899999999998,260.04999999999995
70.13499999999998,111.64999999999998
122.12299999999996,341.15
98.18899999999992,146.54999999999998
114.18799999999992,299.35
114.18799999999992,271.15
114.18799999999992,267.65
114.18799999999992,272.65
114.18799999999992,263.95
112.17199999999993,199.25
112.17199999999993,232.55
96.17299999999992,152.74999999999997
96.17299999999992,154.14999999999998
110.15599999999992,252.15
84.16199999999994,130.73099999999997
100.16099999999992,308.54999999999995
98.14499999999994,198.15
82.14599999999994,146.54999999999998
82.14599999999994,112.34999999999997
56.10800000000002,95.95
86.13399999999994,241.05
156.31300000000022,224.32
156.31300000000022,193.65
156.31300000000022,180.35
186.2950000000002,260.35
142.96900000000005,221.25
205.04000000000005,311.15
235.0660000000001,392.15
220.0550000000001,382.75
168.14800000000005,389.65
168.14800000000005,438.15
196.20200000000008,333.95
135.21000000000004,212.15
225.16000000000005,454.15
182.13500000000005,329.75
182.13500000000005,342.75
182.13500000000005,355.85
182.13500000000005,336.95
182.13500000000005,325.65
182.13500000000005,331.45
198.13400000000004,359.15
198.13400000000004,358.15
255.49000000000032,243.05
102.13299999999994,228.65
183.25400000000008,265.54999999999995
226.2790000000001,323.65
354.6189999999992,326.45
352.6029999999992,272.04999999999995
214.34900000000025,278.25
214.34900000000025,295.15
326.5649999999992,319.54999999999995
148.16100000000006,379.65
424.66899999999936,427.15
68.11899999999999,138.62999999999997
96.17299999999992,168.45
198.2690000000001,361.15
288.25499999999977,516.65
130.19700000000003,375.15
179.26300000000012,360.65
106.16799999999994,274.15
180.25000000000009,360.15
180.25000000000009,318.15
82.10199999999996,181.95
98.10099999999996,291.15
98.10099999999996,256.15
194.1830000000001,436.95
194.1830000000001,382.15
284.48399999999947,303.04999999999995
228.063,191.45
114.2319999999999,164.14999999999998
114.2319999999999,152.66999999999996
114.2319999999999,152.14999999999998
144.21400000000014,217.45
130.23099999999994,183.15
130.23099999999994,167.14999999999998
130.23099999999994,222.75
130.23099999999994,171.14999999999998
130.23099999999994,212.15
130.23099999999994,168.14999999999998
130.23099999999994,190.15
130.23099999999994,150.14999999999998
130.23099999999994,181.95
130.23099999999994,192.15
130.23099999999994,191.15
112.21599999999992,183.05
126.19899999999993,446.65
270.4569999999999,302.75
96.17299999999992,144.24999999999997
126.15499999999992,288.15
100.20499999999991,154.91999999999996
100.20499999999991,153.74999999999997
160.1690000000001,282.15
130.18699999999995,203.15
98.18899999999992,131.67999999999998
98.18899999999992,142.78999999999996
98.18899999999992,154.64999999999998
98.18899999999992,147.45
98.18899999999992,148.84999999999997
98.18899999999992,131.54999999999998
96.17299999999992,148.54999999999998
96.17299999999992,180.55
96.17299999999992,156.45
46.073000000000015,220.85
90.08199999999998,346.15
132.115,331.15
48.04100000000001,201.15
152.14900000000006,346.15
152.14900000000006,398.35
242.2740000000001,348.95
182.17500000000007,337.15
166.17600000000007,302.15
166.17600000000007,272.15
202.2090000000001,348.65
166.17600000000007,331.15
82.10599999999997,419.05
82.10599999999998,329.15
147.13000000000005,499.15
130.18999999999997,353.15
131.178,331.75
131.178,368.25
131.178,334.15
131.178,356.15
262.0459999999999,327.65
262.0459999999999,387.95
102.13299999999994,188.55
143.18900000000005,283.15
143.18900000000005,336.54999999999995
98.10499999999998,335.15
118.08799999999997,407.15
100.11699999999996,225.6
166.17600000000007,322.15
195.21800000000007,301.15
165.19200000000006,292.15
150.17700000000008,228.77
150.17700000000008,306.5
114.14399999999992,387.15
163.2200000000001,328.65
197.2810000000001,352.15
132.206,253.15
154.25300000000016,305.65
154.25300000000016,351.15
196.29000000000016,358.15
142.20100000000008,242.72
142.20100000000008,307.75
186.2100000000001,332.65
186.2100000000001,349.95
258.273,386.15
172.18300000000005,376.15
157.2160000000001,447.15
152.15300000000008,365.15
152.15300000000008,401.15
152.15300000000008,378.65
152.15300000000008,369.15
152.15300000000008,390.15
152.15300000000008,351.15
152.15300000000005,311.15
152.15300000000005,425.15
267.2399999999998,546.15
181.14700000000005,260.15
181.14700000000005,351.15
181.14700000000005,369.15
127.10299999999997,526.15
90.08199999999997,329.15
187.1980000000001,354.65
153.13700000000006,400.95
153.13700000000006,309.65
103.12099999999997,299.35
135.11900000000006,423.85
119.11999999999996,361.65
312.5379999999992,311.45
142.2860000000001,198.85
142.2860000000001,174.74999999999997
142.2860000000001,186.742
140.27000000000007,208.95
294.4789999999993,236.55
298.5109999999992,311.85
292.46299999999934,224.15
296.49499999999927,253.45
296.49499999999927,283.45
128.2589999999999,192.85
128.2589999999999,165.14999999999998
128.2589999999999,157.14999999999998
158.24100000000016,236.25
126.2429999999999,195.35
58.08000000000002,161.24999999999997
116.11599999999994,304.65
271.4009999999998,317.65
130.14299999999997,283.15
296.43299999999994,368.65
256.43000000000023,292.15
82.14599999999994,155.54999999999998
150.04600000000002,250.0
86.17799999999993,119.54999999999998
86.17799999999993,110.26
108.14399999999996,228.15
146.14200000000008,360.15
118.17599999999992,223.15
97.16099999999994,222.05
116.15999999999993,240.15
102.17699999999992,170.14999999999998
102.17699999999992,183.15
102.17699999999992,249.55
100.16099999999992,188.15
84.16199999999994,137.45
84.16199999999994,118.64999999999998
84.16199999999994,119.24999999999996
84.16199999999994,138.14999999999998
84.16199999999994,138.04999999999998
84.16199999999994,134.64999999999998
84.16199999999994,138.34999999999997
84.16199999999994,132.34999999999997
114.14399999999992,297.54999999999995
114.14399999999992,308.15
178.27500000000015,297.15
118.24499999999992,179.14999999999998
82.14599999999994,167.84999999999997
82.14599999999994,162.84999999999997
98.14499999999994,303.65
192.26100000000008,396.15
192.26100000000008,338.15
192.26100000000008,324.91
149.1930000000001,383.15
149.1930000000001,338.65
149.1930000000001,376.15
150.17700000000008,285.15
183.2540000000001,303.15
211.2640000000001,431.15
198.2650000000001,326.15
212.24800000000008,344.65
178.2310000000001,350.65
175.2310000000001,406.15
169.61100000000005,361.65
212.2920000000001,346.35
188.27000000000007,316.15
191.2300000000001,380.65
191.2300000000001,368.15
196.24900000000008,255.15
196.24900000000008,275.15
196.24900000000008,327.15
148.2050000000001,272.45
148.2050000000001,280.35
160.17200000000005,291.15
218.21200000000007,493.15
100.16499999999996,335.15
374.4769999999995,505.15
87.12199999999996,400.25
87.12199999999996,242.25
90.12199999999996,182.15
69.10699999999997,201.65
90.19099999999996,128.30999999999997
90.19099999999996,274.42
88.10599999999997,185.65
88.10599999999995,227.15
74.12299999999995,171.19
74.12299999999995,298.96
106.55199999999996,183.15
85.10599999999997,385.15
104.53599999999996,213.15
132.206,249.65
132.206,222.15
134.222,212.85
134.222,190.65
134.222,209.45
126.2429999999999,150.14999999999998
132.20299999999995,335.65
218.25300000000013,378.15
90.19099999999996,160.19
109.13199999999996,447.15
94.11699999999996,244.15
82.10599999999997,309.65
98.10499999999996,488.15
216.28300000000007,347.15
216.28300000000007,416.15
94.11699999999996,457.15
108.14399999999996,306.65
108.14399999999996,373.15
108.14399999999996,350.45
108.14399999999996,314.15
108.14399999999996,288.15
108.14399999999996,391.95
93.12899999999996,206.5
93.12899999999996,255.05
93.12899999999996,276.83
137.13800000000006,312.65
135.16600000000005,290.75
109.13199999999996,433.45
94.11699999999996,269.15
94.11699999999996,305.15
94.11699999999998,303.65
81.11799999999997,237.55
81.11799999999997,224.75
99.13299999999995,316.15
158.2040000000001,346.15
143.18900000000005,270.48
143.18900000000008,289.65
143.18900000000008,282.65
143.18900000000008,292.15
143.18900000000008,251.15
143.18900000000008,312.15
143.18900000000005,193.15
159.18800000000005,346.95
144.17700000000005,453.65
164.1570000000001,353.15
152.14900000000006,264.65
118.17899999999992,204.65
118.17899999999992,186.85
118.17899999999992,235.35
180.15900000000005,492.55
302.4579999999994,436.65
242.40300000000025,292.15
287.1439999999999,401.15
114.17299999999996,318.65
74.14799999999997,182.15
106.14599999999996,286.15
181.28500000000005,325.15
73.11999999999999,270.65
138.23500000000007,243.15
98.16999999999996,209.85
98.16999999999996,204.24
140.20700000000005,357.15
120.17299999999994,294.15
127.10299999999997,484.15
177.41400000000004,255.65
228.37600000000023,279.04999999999995
100.039,123.99999999999996
184.14700000000005,475.15
226.2280000000001,356.15
195.21800000000007,566.15
170.34000000000023,226.35
170.34000000000023,215.15
198.30600000000013,245.65
74.08299999999997,374.45
82.14599999999994,170.84999999999997
58.08000000000001,151.14999999999998
274.2719999999997,410.15
259.10299999999995,369.05
684.8240000000027,394.15
222.28800000000007,362.05
429.60399999999953,423.15
1085.156000000003,455.15
320.0459999999998,349.35
222.2400000000001,346.65
214.65200000000007,353.95
302.23799999999983,576.65
87.12199999999996,268.35
457.6989999999993,483.15
320.3409999999996,414.15
192.21400000000008,253.15
309.4059999999995,403.15
274.40399999999966,385.15
228.29400000000007,627.15
258.27599999999995,567.15
128.17399999999995,353.37
186.2100000000001,405.95
186.2100000000001,415.15
167.21100000000007,305.65
153.18400000000003,308.15
153.18400000000003,332.15
190.62900000000005,293.15
190.62900000000005,324.15
172.18300000000005,433.95
172.18300000000005,458.15
158.2040000000001,462.15
158.2040000000001,339.85
158.20400000000006,472.15
216.19200000000004,533.15
216.19200000000004,517.65
244.24600000000007,464.45
160.17200000000005,396.65
160.17200000000005,465.15
160.17200000000005,411.15
160.17200000000005,453.65
160.17200000000005,436.65
160.17200000000005,493.15
160.17200000000005,466.15
158.15600000000003,419.15
158.15600000000003,398.45
158.20000000000007,337.15
158.20000000000007,354.45
304.20999999999987,593.15
160.24100000000004,354.15
185.22600000000008,433.15
144.17300000000006,368.25
144.17300000000006,395.15
186.2100000000001,319.15
186.2100000000001,342.15
374.4389999999998,396.15
143.18900000000005,322.04999999999995
143.18900000000005,383.15
291.3059999999997,458.15
248.2810000000001,380.95
264.2799999999998,356.15
264.2799999999998,368.65
159.18800000000005,352.15
269.3469999999997,445.35
202.2090000000001,429.35
130.15,348.15
130.15,302.65
271.3599999999997,346.95
230.2630000000001,428.15
445.4679999999997,411.15
272.25599999999974,523.15
238.2870000000001,429.15
302.4579999999994,446.15
153.26900000000018,457.15
72.15099999999997,256.78
154.25300000000016,258.15
298.34599999999966,427.15
327.1229999999998,500.15
305.7609999999996,322.15
233.2740000000001,421.15
230.909,337.23
134.14200000000005,398.65
103.07699999999996,323.15
138.12600000000006,344.15
138.12600000000003,385.15
138.12600000000006,420.85
153.13700000000006,282.54999999999995
153.13700000000006,311.15
153.13700000000006,327.15
223.23100000000005,420.35
253.213,504.65
166.13600000000005,415.85
166.13600000000002,463.15
123.11099999999996,278.79999999999995
181.14700000000005,411.15
181.14700000000005,390.15
181.14700000000005,427.15
162.14800000000005,357.15
162.14800000000005,390.15
153.14100000000005,472.65
153.14100000000008,434.15
153.14100000000008,416.15
153.14100000000008,413.15
211.129,491.15
211.129,437.95
167.16400000000007,274.15
167.16400000000007,336.15
153.13700000000006,347.15
153.13700000000006,303.65
153.13700000000006,369.65
189.623,348.15
189.623,325.15
163.13600000000002,480.95
167.12,420.15
167.12000000000003,414.45
167.12,514.15
181.15100000000007,426.65
181.15100000000004,488.65
148.12100000000004,389.75
148.12100000000004,420.65
185.56600000000003,293.15
185.56600000000003,309.15
185.56600000000003,344.15
199.2090000000001,310.15
199.2090000000001,334.15
199.2090000000001,386.05
310.1799999999997,355.15
119.11999999999996,226.15
129.15899999999996,239.15
75.06699999999998,183.73
91.06599999999996,193.15
73.05099999999999,218.15
151.16500000000008,250.15
284.09799999999984,344.15
211.22000000000008,428.15
225.20300000000003,497.45
243.17100000000005,365.15
113.07199999999996,302.15
157.08100000000002,459.15
104.06899999999996,526.15
163.13600000000005,481.15
192.13,475.15
76.05499999999998,311.15
61.04000000000001,244.45
173.17100000000002,328.65
173.17100000000002,348.15
189.17,377.15
159.22900000000016,288.15
225.20700000000005,475.45
139.11000000000004,318.04999999999995
139.11000000000004,368.15
139.11000000000004,386.95
215.20800000000008,334.15
180.16300000000004,366.15
180.16300000000004,427.65
180.16300000000004,489.15
181.14700000000005,313.65
181.14700000000005,355.45
214.22400000000007,348.04999999999995
214.22400000000007,407.15
165.14800000000005,301.65
165.14800000000005,354.15
165.14800000000005,353.15
165.14800000000005,378.15
227.21900000000005,411.15
253.2570000000001,437.15
195.1740000000001,388.15
195.1740000000001,436.15
177.15900000000002,414.65
231.27600000000004,329.15
181.15100000000004,511.15
89.09399999999997,168.84999999999997
89.09399999999997,181.85
119.07599999999996,335.15
196.2060000000001,322.15
238.2430000000001,375.65
247.25300000000004,425.15
139.11400000000003,461.15
124.09899999999996,323.15
140.10200000000006,509.65
173.084,453.65
174.15900000000002,361.15
174.15900000000005,421.15
174.15900000000002,361.15
190.15800000000004,453.15
187.18000000000004,537.65
169.20500000000004,345.15
129.14,319.65
137.13800000000006,269.54999999999995
137.13800000000006,289.04999999999995
137.13800000000006,324.85
191.10800000000003,305.65
191.108,270.75
105.05299999999995,432.15
149.14900000000006,330.15
331.46699999999964,404.15
464.2169999999998,455.75
408.799,336.85
268.529,304.65
298.5109999999992,341.21
284.5279999999995,334.54999999999995
282.51199999999955,328.25
282.51199999999955,329.95
266.51300000000003,296.54999999999995
344.6269999999992,302.65
120.19499999999992,245.85
142.2420000000001,253.85
128.2589999999999,219.68
188.22300000000013,379.65
160.25700000000018,319.54999999999995
139.24200000000008,223.65
160.32600000000016,253.05
158.24100000000016,285.53
144.25800000000012,268.15
144.25800000000012,278.75
142.2420000000001,265.75
142.2420000000001,265.15
142.2420000000001,269.31
176.68700000000015,212.65
126.2429999999999,191.91
156.22500000000014,268.75
186.2950000000002,247.15
143.27400000000011,272.15
204.3570000000002,249.15
196.37800000000024,244.15
254.4170000000002,281.15
220.3560000000002,315.15
440.62099999999936,306.65
616.8330000000026,279.15
511.5809999999999,467.15
92.14099999999996,254.15
346.5549999999993,450.15
270.71899999999977,489.65
302.36999999999955,458.65
222.33200000000016,441.85
298.4259999999995,480.15
298.4259999999995,443.15
275.3479999999996,413.65
271.31599999999963,546.15
312.45299999999946,479.15
406.5659999999995,367.15
117.14799999999994,576.15
117.14799999999994,580.15
612.6320000000018,427.15
314.74699999999973,399.15
299.4139999999995,384.15
403.81799999999976,442.15
369.37299999999976,494.15
234.34300000000016,320.15
429.7719999999998,433.75
343.679,313.15
459.754,605.15
403.7339999999999,470.65
379.712,372.15
1124.1760000000054,385.15
394.772,334.45
424.7539999999991,364.05
410.7709999999991,356.54999999999995
280.45199999999954,266.25
280.45199999999954,301.65
246.43800000000024,388.15
283.49999999999955,380.15
254.50200000000032,301.32
265.485,315.15
286.56899999999945,303.15
284.48399999999947,342.45
270.5009999999999,331.15
302.9299999999993,296.15
278.4359999999996,322.15
278.4359999999996,344.65
278.4359999999996,263.15
281.4839999999996,349.04999999999995
252.4860000000003,291.15
263.46900000000005,272.15
282.4679999999995,303.15
282.4679999999995,287.15
282.4679999999995,317.15
282.4679999999995,316.15
268.485,273.15
267.501,298.15
312.5379999999992,305.35
269.51699999999994,325.75
530.8780000000003,323.15
536.9700000000004,333.15
344.5799999999992,343.65
296.5389999999992,303.15
186.2980000000001,345.37
113.20399999999992,302.15
124.2269999999999,228.75
152.23700000000014,306.15
186.2980000000001,289.85
143.23000000000013,378.15
114.2319999999999,216.42
144.26200000000014,324.85
136.19800000000006,269.15
174.1960000000001,415.45
146.23000000000016,303.35
146.23000000000016,332.75
125.21499999999992,219.65
146.29900000000015,223.95
144.21400000000014,289.66
130.23099999999994,258.45
130.23099999999994,241.55
130.23099999999994,228.15
128.21499999999992,252.84
162.6600000000001,210.15
106.16799999999994,323.15
112.21599999999992,171.48999999999998
112.21599999999992,185.15
112.21599999999992,147.14999999999998
112.21599999999992,163.14999999999998
112.21599999999992,154.04999999999998
112.21599999999992,179.34999999999997
172.26800000000017,235.15
129.24699999999993,273.15
205.3450000000002,293.15
190.33000000000013,237.15
200.3220000000002,217.55
196.37800000000024,252.75
182.35100000000023,228.65
284.48399999999947,311.65
256.43000000000023,255.05
206.3290000000001,316.15
206.3290000000001,281.15
326.4359999999995,346.15
186.2950000000002,231.55
110.19999999999992,193.75
110.19999999999992,211.65
110.19999999999992,169.24999999999997
110.19999999999992,170.54999999999998
126.19899999999993,255.15
426.7289999999993,470.15
132.163,413.15
156.097,618.65
284.26699999999977,504.65
584.659,473.15
98.14499999999994,238.15
126.92600000000002,257.15
118.096,517.15
89.05,482.15
88.06599999999999,572.15
279.3399999999996,422.15
306.4459999999994,509.15
104.17399999999996,251.45
286.7179999999998,478.65
114.14399999999992,272.13
58.08000000000001,176.14999999999998
72.06299999999997,239.867
44.05300000000001,160.69
72.06299999999997,211.15
150.13300000000004,338.95
131.134,305.65
178.18700000000007,389.65
145.16100000000003,353.65
164.16000000000005,430.65
102.08899999999996,306.15
146.09800000000004,389.15
203.1970000000001,484.15
100.11699999999996,252.15
116.11599999999994,279.65
116.11599999999994,306.15
193.20200000000008,421.65
176.17100000000005,372.15
344.49499999999944,393.15
184.103,535.15
357.49399999999946,387.15
423.76499999999976,373.15
361.70299999999975,359.75
260.3810000000001,455.15
332.4839999999994,452.15
120.10799999999996,411.15
460.4389999999997,457.65
302.4579999999994,437.65
388.37499999999983,588.15
130.14299999999997,365.15
353.37399999999974,483.65
339.3909999999996,420.65
132.159,285.15
222.3720000000002,329.15
281.3119999999996,327.85
268.3599999999998,468.15
513.087,477.15
486.6209999999999,561.15
488.593,502.65
452.56,352.65
474.6399999999999,395.15
278.3539999999997,544.15
265.3539999999999,507.05
280.36499999999995,381.65
250.339,357.35
282.40599999999995,504.65
326.43699999999984,397.55
326.43699999999984,350.04999999999995
356.4189999999999,468.15
202.295,244.17
220.285,374.1
295.336,417.85
266.338,462.65
251.32700000000003,397.15
264.366,497.15
703.3660000000041,364.85
352.69099999999906,326.45
414.0639999999999,327.45
400.0809999999999,320.15
212.42100000000028,283.1
242.40300000000025,325.67
228.42000000000027,316.95
226.40400000000025,312.15
226.40400000000025,315.15
210.40500000000023,269.35
227.4360000000003,309.65
288.5189999999994,285.15
320.5169999999993,332.65
294.56699999999927,298.15
304.5179999999993,323.15
208.38900000000024,283.15
68.11899999999999,135.87999999999997
68.11899999999999,132.33999999999995
68.11899999999999,185.65
68.11899999999999,124.84999999999997
68.11899999999999,147.49999999999997
64.087,234.65
136.14700000000005,531.15
304.2949999999996,356.65
408.44699999999966,326.65
218.3840000000002,253.15
183.079,307.15
198.09,243.15
168.064,225.85
200.131,249.15
212.073,376.45
193.074,276.15
120.02,172.51999999999998
293.96,244.15
184.063,305.95
182.091,243.36
148.24900000000014,327.15
170.34000000000023,206.25
142.2860000000001,236.65
142.2860000000001,234.35
164.24800000000013,401.15
86.13399999999994,191.65
101.14899999999994,377.15
72.15099999999997,143.48
100.11699999999996,259.15
102.18099999999994,284.95
94.11699999999998,244.25
132.115,371.05
104.14899999999994,253.15
188.22300000000013,275.15
100.11699999999996,254.85
83.13399999999996,176.95
104.21799999999992,197.46
104.21799999999992,104.14999999999998
104.21799999999992,162.34999999999997
102.13299999999994,239.52
88.14999999999993,195.57
88.14999999999993,200.15
88.14999999999993,203.25
86.13399999999994,196.32
86.13399999999996,234.17
120.57899999999997,163.14999999999998
278.3539999999997,530.15
188.38900000000007,333.65
492.9609999999989,347.54999999999995
506.944,361.95
70.13499999999998,108.01999999999998
70.13499999999998,121.79999999999998
70.13499999999998,132.95
100.11699999999996,250.65
393.3489999999997,492.15
130.18699999999995,202.25
87.16599999999994,222.15
148.24900000000014,194.95
158.24100000000016,200.49
131.17499999999998,359.15
154.2970000000002,215.65
140.27000000000007,190.15
200.3220000000002,223.85
186.2950000000002,224.15
228.37600000000023,246.15
214.34900000000025,238.45
172.26800000000017,194.35
164.24800000000013,291.15
144.21400000000014,200.05
354.6189999999992,302.35
68.11899999999999,166.95
68.11899999999999,163.84999999999997
84.11799999999995,223.45
166.01999999999998,147.7
238.024,144.14999999999998
200.028,144.14999999999998
200.028,233.35
300.0419999999999,336.04999999999995
462.0739999999999,264.95
338.03799999999995,258.04999999999995
