,SMILES,BoilingPoint,MeltingPoint,CriticalTemp,CriticalPress,CriticalVolume,EnthalpyForm,GibbsEnergy,HeatCapacity,EnthalpyVap,EnthalpyFus,LiquidVisco,CrystalSolub_1,CrystalSolub_2,AmorphSolub_1,AmorphSolub_2,Molecular Weight,Log P,Molecular Refractivity,TPSA,LabuteASA,FractionCSP3,HallKierAlpha,HeavyAtomMolWt,Ipc,BertzCT,BalabanJ,Kappa1,Kappa2,Kappa3,Num_of_Atoms,Num_Hetero_Atoms,Num_H_Donors,Num_H_Acceptors,Num_Rot_Bonds,Num_Valence_Electrons,Heavy_Atom_Count,NHOHCount,NOCount,RingCount,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumAliphaticCarbocycles,NumAliphaticHeterocycles,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_ArN,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_COO,fr_COO2,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_HOCCN,fr_imidazole,fr_imide,fr_Imine,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_NH0,fr_NH1,fr_NH2,fr_Nhpyrrole,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_SH,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
1339,CCCCCCCCCCCCC(=O)N(C)C,609.11,341.21,775.604831,14.82709604,899.5,-397.98,57.28,366.788122,57.773,39.226,NA,23.25795076,11.656588,133.8491526,67.08348652,241.419,4.3856,75.155,20.31,151.3238819,0.933333333,-0.53,210.171,400413247.4,1181.648969,7.568930897,1.825277421,11.94098568,11.72856496,48,2,0,1,14,102,17,0,2,0,0,0,0,0,0,0,0,0,0,40.15470054,39.35546189,8.355461886,20.02670901,19.37494454,3.874944538,2.015562761,2.015562761,0.935023228,0.935023228,0.390618067,0.390618067,101.7128093,0,0,0,0,0,0,0,42.49351524,4.794537184,0,4.899909731,4.794537184,0,0,0,64.20821623,6.372924901,62.81809394,0,0,0,5.907179729,0,0,47.28805243,0,4.899909731,0,76.95406603,13.9516538,0,0,0,5.907179729,0,24.75874326,4.794537184,0,119.4475813,0,0,0,0,0,0,0,240.3180834,11.66628683,0,0,-2.859847388,0,-53.70721255,-12.25064366,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,CCCCCCCCCCC(=O)N(C)C,563.35,318.67,731.1531502,17.28899858,787.5,-356.7,40.44,321.0181637,53.321,34.046,NA,208.2203538,104.3573831,478.9677434,240.0525183,213.365,3.6054,65.921,20.31,132.9741157,0.923076923,-0.53,186.149,35313057.98,994.5160283,7.354701661,1.603013994,10.00376406,9.766956199,42,2,0,1,12,90,15,0,2,0,0,0,0,0,0,0,0,0,0,35.15470054,34.35546189,7.355461886,17.52670901,16.87494454,3.374944538,1.765562761,1.765562761,0.810023228,0.810023228,0.328118067,0.328118067,88.96695949,0,0,0,0,0,0,0,37.01048102,4.794537184,0,4.899909731,4.794537184,0,0,0,51.46236643,6.372924901,57.33505972,0,0,0,5.907179729,0,0,41.8050182,0,4.899909731,0,64.20821623,13.9516538,0,0,0,5.907179729,0,24.75874326,4.794537184,0,101.2186972,0,0,0,0,0,0,0,206.592673,11.61228228,0,0,-2.797886398,0,-42.66265362,-12.07774861,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,CCCCCCCCN(CCCCCCCC)CCCCCCCC,761.16,392.71,932.6692017,8.052453035,1397.5,-471.16,261.98,572.3165304,71.061,60.937,NA,0.001079218,0.00054089,0.097007538,0.04861894,353.679,8.3699,116.568,3.24,232.5462488,1,-0.04,302.271,2.89145E+13,1846.694555,9.707205288,2.550110813,22.00173623,20.12694491,76,1,0,1,24,152,25,0,1,0,0,0,0,0,0,0,0,0,0,63.57735027,63.4472136,12.4472136,31.6160254,31.42082039,5.920820393,2.920820393,2.920820393,1.440615295,1.440615295,0.710410197,0.710410197,159.6588134,0,0,0,0,0,0,0,69.90868636,0,0,4.899909731,0,0,0,0,116.1495499,38.60935376,69.90868636,0,0,0,0,0,0,69.90868636,0,4.899909731,0,135.2683246,19.49057905,0,0,0,0,0,24.39048878,0,0,205.1770109,0,0,0,0,0,0,0,416.5963139,-2.271341766,0,0,0,0,-96.02626962,-31.29870249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,CCCCCN(CCCCC)CCCCC,555.24,291.28,713.4981765,14.13307705,893.5,-285.4,186.2,366.3517181,51.027,37.627,NA,23.25729538,11.65625953,16.25447048,8.146533095,227.436,4.859,75.015,3.24,149.9723008,1,-0.04,194.172,550351396.5,1042.405119,8.727449302,1.552879387,13.02684492,10.47688639,49,1,0,1,15,98,16,0,1,0,0,0,0,0,0,0,0,0,0,41.07735027,40.9472136,7.947213595,20.3660254,20.17082039,3.670820393,1.795820393,1.795820393,0.878115295,0.878115295,0.429160197,0.429160197,102.3024892,0,0,0,0,0,0,0,45.23503235,0,0,4.899909731,0,0,0,0,58.79322576,38.60935376,45.23503235,0,0,0,0,0,0,45.23503235,0,4.899909731,0,77.91200046,19.49057905,0,0,0,0,0,24.39048878,0,0,123.1470328,0,0,0,0,0,0,0,260.0133044,-1.790395408,0,0,0,0,-43.72552272,-28.74738623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,N(c1ccccc1)c1ccc(Nc2ccccc2)cc1,796.8,489.72,1057.389384,26.51560549,789.5,390.21,607.06,276.0096413,76.024,34.128,NA,0.13367214,0.06699477,3.551058231,1.779745051,260.34,5.1738,85.8914,24.06,141.2409572,0,-2.74,244.212,38284496.24,1228.157074,2.301481143,3.670432637,5.934210068,3.175525739,36,2,2,2,4,98,20,2,2,3,3,0,0,3,0,0,0,0,0,27.54700538,25.89442719,9.894427191,16.57093764,13.28885438,5.394427191,3.368033989,3.368033989,2.019427191,2.019427191,1.233320393,1.233320393,107.343407,10.61962671,0,0,0,0,0,0,22.01430394,0,0,10.61962671,0,0,0,0,36.25451225,48.33934966,22.7495451,19.19061979,0,2.823684157,0,0,0,22.01430394,0,0,0,0,10.61962671,84.59386191,0,0,22.7495451,10.61962671,0,0,0,19.19061979,84.59386191,2.823684157,0,0,22.7495451,0,0,128.3287639,0,0.340345406,-3.046961755,0,-11.62214755,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,CC(=O)N(c1ccccc1)c2ccccc2,639.59,382.78,882.1227283,29.56899348,627.5,95.72,273.68,224.8650965,60.099,24.718,NA,80.78402696,40.487923,450.8184745,225.9444641,211.264,3.3712,65.704,20.31,113.4043538,0.071428571,-2.09,198.16,1015881.09,902.1271976,3.080812911,2.976185124,4.619630555,2.11167188,29,2,0,1,3,80,16,0,2,2,2,0,0,2,0,0,0,0,0,22.58290377,20.85546189,7.855461886,13.1395281,10.62494454,4.124944538,2.587776357,2.587776357,1.623910885,1.623910885,1.025304087,1.025304087,84.55803147,4.899909731,0,0,0,0,0,0,17.81986123,4.794537184,0,0,9.694446915,0,0,0,36.25451225,24.16967483,22.33894034,13.70758556,0,0,5.907179729,0,0,22.61439841,0,0,0,6.851892117,4.899909731,60.42418708,0,0,17.28195228,4.899909731,5.907179729,4.794537184,0,24.67175335,60.42418708,0,0,0,11.37477255,0,0,100.3183557,12.75780423,0,-1.869156274,-1.79670257,-9.082715839,0,-3.410918604,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,O=C(N(c1ccccc1)c2ccccc2)c3ccccc3,780.67,465.55,1043.231061,25.30272176,799.5,229.05,428.19,279.770969,73.505,31.709,NA,0.789942074,0.395908883,15.04268241,7.539200383,273.335,4.6651,85.7955,20.31,144.9064469,0,-2.87,258.215,39234138.11,1312.146867,2.584591478,4.310783684,6.055172366,2.844364964,36,2,0,1,3,102,21,0,2,3,3,0,0,3,0,0,0,0,0,27.54700538,25.35546189,10.35546189,16.57093764,13.12494454,5.624944538,3.587776357,3.587776357,2.337776357,2.337776357,1.494040222,1.494040222,113.4816844,4.899909731,0,0,0,0,0,0,20.56137834,4.794537184,0,0,9.694446915,0,0,0,54.38176837,36.25451225,16.93822404,20.56137834,0,0,0,5.907179729,0,25.35591553,0,0,0,0,4.899909731,96.19973211,0,0,17.28195228,4.899909731,5.907179729,0,0,30.91936702,90.63628061,0,0,0,11.37477255,0,0,120.0883828,14.015822,0,-2.868235072,-1.565684051,-14.00361897,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,c(cc1)ccc1N(c1ccccc1)c1ccccc1,703.92,404.35,968.271528,26.16414074,737.5,362.27,548.69,256.4495859,64.533,27.52,NA,0.936142166,0.469182503,8.051480498,4.035299238,245.325,5.1564,81.125,3.24,134.3799827,0,-2.54,230.205,16134637.82,1114.674848,2.679042576,3.513960997,5.402977638,2.501772049,34,1,0,1,3,92,19,0,1,3,3,0,0,3,0,0,0,0,0,25.96965511,24.4472136,9.447213595,15.66025404,12.67082039,5.170820393,3.25623059,3.25623059,2.13123059,2.13123059,1.401025492,1.401025492,107.6984394,0,4.899909731,0,0,0,0,0,20.56137834,0,0,4.899909731,0,0,0,0,54.38176837,36.25451225,17.06215882,20.56137834,0,0,0,0,0,20.56137834,0,0,0,0,4.899909731,90.63628061,0,0,17.06215882,4.899909731,0,0,0,20.56137834,90.63628061,0,0,0,17.06215882,0,0,121.2505682,0.542222222,0,-2.241496599,0,-12.55129378,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,N(c1ccccc1)C(=Nc2ccccc2)c3ccccc3,841.09,NA,1114.977189,21.91782743,NA,400,NA,NA,74.546,NA,NA,NA,NA,NA,NA,272.351,4.877,89.1457,24.39,146.893303,0,-2.87,256.223,63587905.01,1411.844049,2.54684342,4.075459737,6.527505979,3.572665427,37,2,1,1,3,102,21,1,2,3,3,0,0,3,0,0,0,0,0,28.25411216,26.39442719,10.39442719,17.05410089,13.59164079,5.644427191,3.494427191,3.494427191,2.132623792,2.132623792,1.309016994,1.309016994,113.4101244,5.309813353,0,0,0,0,0,4.992404733,21.97322042,0,0,5.309813353,0,4.992404733,0,0,66.46660578,24.16967483,11.25083777,26.24876462,5.835619786,1.411842078,0,0,0,21.97322042,0,0,4.992404733,0,5.309813353,96.19973211,0,0,17.21039234,5.309813353,5.835619786,0,0,26.12482983,95.62868535,1.411842078,0,0,11.37477255,0,0,128.4536797,3.917400794,0.119865363,-2.346316243,-0.936054422,-12.54190851,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,O=CN(c1ccccc1)c2ccccc2,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,Error,197.237,2.9811,61.087,20.31,104.2294707,0,-2.09,186.149,317254.9634,815.1533521,2.989364546,2.951224925,4.41946899,2.045973094,26,2,0,1,2,74,15,0,2,2,2,0,0,2,0,0,0,0,0,20.08290377,18.35546189,7.355461886,11.92820323,9.374944538,3.874944538,2.373910885,2.373910885,1.512107486,1.512107486,0.913500688,0.913500688,78.18510657,4.899909731,0,0,0,0,0,0,15.07834412,4.794537184,0,0,9.694446915,0,0,0,36.25451225,24.16967483,11.37477255,13.70758556,1.370758556,0,6.386146945,0,0,19.8728813,0,0,0,0,4.899909731,60.42418708,0,0,17.76091949,4.899909731,6.386146945,4.794537184,0,15.07834412,60.42418708,0,0,0,11.37477255,0,0,84.72819959,12.1119709,0,-1.537906274,0,-8.012506089,-1.623091459,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,c(cc1)ccc1N=CNc1ccccc1,677.25,NA,934.9242346,27.81783546,NA,297.1,NA,NA,58.834,NA,NA,NA,NA,NA,NA,196.253,3.4585,64.6587,24.39,106.2163267,0,-2.09,184.157,530992.4701,912.7331975,2.659802198,2.727815164,4.957629273,2.950642207,27,2,1,1,2,74,15,1,2,2,2,0,0,2,0,0,0,0,0,20.79001055,19.39442719,7.394427191,12.41136648,9.841640786,3.894427191,2.270820393,2.270820393,1.297213595,1.297213595,0.723606798,0.723606798,78.11354663,5.309813353,0,0,0,0,0,4.992404733,16.4901862,0,0,5.309813353,0,4.992404733,0,0,36.25451225,24.16967483,5.687386275,25.70955884,1.370758556,1.411842078,0,0,0,16.4901862,0,0,4.992404733,0,5.309813353,60.42418708,0,0,17.68935955,5.309813353,6.314587002,0,0,15.07834412,65.41659181,1.411842078,0,0,11.37477255,0,0,92.18587368,3.548587491,0.139793556,-1.252098555,0,-6.962027671,-0.993461829,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,C#CCN(CC#C)CC#C,388.32,364.57,587.5275579,37.18024985,443.5,714.14,804.89,188.9586564,37.245,31.012,NA,116321.7709,58298.98655,752604.871,377195.9533,131.178,0.188,42.939,3.24,75.06103229,0.333333333,-1.36,122.106,5167.216334,428.9361852,6.061480078,1.821351701,5.770890052,3.618591596,19,1,0,1,3,50,10,0,1,0,0,0,0,0,0,0,0,0,0,15.31999096,13.9472136,4.947213595,8.548005919,6.670820393,2.170820393,1.045820393,1.045820393,0.503115295,0.503115295,0.251557647,0.251557647,19.49057905,4.899909731,0,0,19.1982046,17.76130296,0,0,12.33682701,0,0,0,4.899909731,0,0,19.1982046,17.76130296,0,0,27.71513039,4.112275669,0,0,0,0,12.33682701,0,4.899909731,0,0,19.49057905,0,0,36.95950756,0,0,24.39048878,0,36.95950756,12.33682701,0,0,0,0,0,0,0,65.01195578,-0.057916667,0,0,5.066794218,0,4.430208333,-8.701041667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,CCCN(CCC)CCC,417.96,223.66,579.8812667,23.02526147,557.5,-161.56,135.68,229.0418432,37.671,22.087,NA,15228.85971,7632.510069,294.4952324,147.5972509,143.274,2.5184,47.313,3.24,94.92300212,1,-0.04,122.106,365727.7753,554.8893688,7.517309657,0.890823653,7.071607143,4.803032526,31,1,0,1,9,62,10,0,1,0,0,0,0,0,0,0,0,0,0,26.07735027,25.9472136,4.947213595,12.8660254,12.67082039,2.170820393,1.045820393,1.045820393,0.503115295,0.503115295,0.251557647,0.251557647,64.06493984,0,0,0,0,0,0,0,28.78592968,0,0,4.899909731,0,0,0,0,20.55567635,38.60935376,28.78592968,0,0,0,0,0,0,28.78592968,0,4.899909731,0,39.67445106,19.49057905,0,0,0,0,0,24.39048878,0,0,68.46038074,0,0,0,0,0,0,0,157.7962309,-1.251875,0,0,0,0,-12.80255102,-25.49180485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,CCCN(CCC)C(C)=O,448.95,262.32,622.7699855,26.98600101,507.5,-253.5,-1.66,206.593268,42.191,21.096,NA,45649.28629,22878.83951,12256.54668,6142.824726,143.23,1.6549,42.836,20.31,87.0997001,0.875,-0.53,126.094,79458.80322,526.9531541,6.953883705,1.047270595,5.270170382,3.486817405,27,2,0,1,7,60,10,0,2,0,0,0,0,0,0,0,0,0,0,22.65470054,21.85546189,4.855461886,11.27670901,10.62494454,2.124944538,1.114169559,1.114169559,0.538500688,0.538500688,0.241299494,0.241299494,57.10233498,0,0,0,0,0,0,0,23.30289545,4.794537184,0,4.899909731,4.794537184,0,0,0,13.70378423,12.7458498,43.14850694,0,0,0,5.907179729,0,0,28.09743264,0,4.899909731,0,33.30152615,12.99371937,0,0,0,5.907179729,0,23.80080883,4.794537184,0,56.60442161,0,0,0,0,0,0,0,124.1910325,11.06878685,0,0,-2.501157407,0,-8.196267007,-20.14572822,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
