Property,Model,Kernel,Anisotropic?,LML,Test_MAPD,Train_MAPD,Test_MAE,Train_MAE,Test_R2,Train_R2
Pc,2,Matern12,True,-114.07298317981576,6.315618654179708,6.462442464146853,2.321795526543378,2.195088612677348,0.9175985091704523,0.920301666057248
Pc,3,Matern12,True,-65.35827519164013,5.115987593467836,4.804570993442356,1.9701983567668584,1.6909445301560595,0.9435965186004538,0.9516639014414697
Pc,4,Matern12,True,-61.28420888729215,5.085390447186007,4.992870111216703,1.9647919099379225,1.734573334925159,0.9436385804263132,0.9495494826815407
Pc,1,Matern32,True,-60.514708699907374,4.836084773135398,5.453252719704352,1.883869035450795,1.9219079277813953,0.9443269153630456,0.9378959005854064
Pc,2,Matern32,True,-114.7165709064218,6.371322910397559,6.715487800845408,2.35221181466248,2.276005347636917,0.917387984596397,0.9154444359726581
Pc,3,Matern32,True,-57.23655332202645,4.827887622953423,5.408963892155256,1.87251983810778,1.9114243336977506,0.9448795088627466,0.9380694392473852
Pc,4,Matern32,True,-56.13377812025101,4.8478292751136065,5.448215988591433,1.881850620312548,1.9134132488356528,0.9447308775126535,0.9381655753960391
Pc,1,Matern52,True,-59.3034720012281,4.81639581176835,5.522676238699634,1.8809365829138058,1.952454913899754,0.9444483603543677,0.9367419878631574
Pc,2,Matern52,True,-114.64145312304822,6.3718348973667185,6.714927081789816,2.351702260776825,2.276889916862369,0.9174043203707875,0.9153300458100548
Pc,3,Matern52,True,-55.285939442315794,4.778782008630297,5.442484130175209,1.8535995585282292,1.9257645524146036,0.9453949860618843,0.9374258436866698
Pc,4,Matern52,True,-54.361958830791764,4.78934513336201,5.484067120477081,1.858712021910446,1.9291657855574191,0.9454565086356015,0.9375017870058336
Hvap,1,RQ,False,-118.5556574405868,6.136191672280058,4.446134446815201,2.015444647950069,1.5848848156682958,0.8322132914827972,0.9243320092901919
Hvap,2,RQ,False,-220.09892659591077,6.337071274547289,5.38553232530131,2.072165147497012,1.9135306437004453,0.8372014972210056,0.833577044026082
Hvap,3,RQ,False,-121.68712369074387,6.168454010803768,4.423930215683783,2.0247109615469876,1.582206872883366,0.8300162152994058,0.9244735954678805
Hvap,4,RQ,False,-113.60510143053028,6.089231076055525,4.400482716914061,2.0068720933814457,1.570441794090412,0.8316071905887462,0.9251999153280258
Hvap,1,RBF,False,-122.18151482029657,6.401411725160193,4.726660539871421,2.0967184387782254,1.6916451138781876,0.8212649060356888,0.9135410428573525
Hvap,2,RBF,False,-220.09880626686487,6.337072952355574,5.385529013689537,2.0721654257119533,1.9135304273508427,0.8372014910373713,0.8335771187252172
Hvap,3,RBF,False,-125.87971228071507,6.387035411708662,4.743159504549941,2.090637524377139,1.702688589778225,0.82090340975247,0.9125668906658634
Hvap,4,RBF,False,-113.63385685998776,6.055955257183126,4.397187952192206,1.999261203011065,1.5687740870521283,0.8321474878520981,0.9252691626634398
Hvap,1,Matern12,False,-130.71183781799164,6.174962346422819,3.335274593020655,2.006435930658702,1.1961815851454307,0.8234567086095654,0.9555096694787615
Hvap,2,Matern12,False,-205.7186482264283,6.880747595113407,3.8003985734301575,2.2346668030112484,1.3625724595972368,0.7932016544888507,0.9407326492922291
Hvap,3,Matern12,False,-133.3070424008261,6.189621163323432,3.295613666932456,2.006611175590837,1.1843528559501644,0.8238367603222896,0.9562970237955747
Hvap,4,Matern12,False,-124.98214776637542,6.181968583227523,3.4754170225889065,2.0085096057768053,1.2479821239088327,0.8237651158426508,0.9517137347106044
Hvap,1,Matern32,False,-118.88073230067761,6.267256715919611,4.4073502811731045,2.0482938284927816,1.5766917516276946,0.8283296699756,0.9254416039183241
Hvap,2,Matern32,False,-221.08301829934157,6.321606749819391,5.336849739717071,2.0671377610854345,1.8972330910724446,0.8390435668048539,0.8361698708609855
Hvap,3,Matern32,False,-121.83167165910697,6.289521113646472,4.414029199551868,2.054103198414941,1.582553871009569,0.826990375569858,0.9248303283824504
Hvap,4,Matern32,False,-116.46641315243374,6.290282388225769,4.350100299464622,2.054486417752756,1.558045326051661,0.827046523890572,0.926830852250338
Hvap,1,Matern52,False,-118.48338453206043,6.206248892249591,4.480299998269083,2.0326811344806917,1.5989281312004806,0.8304667867163482,0.923369405726857
Hvap,2,Matern52,False,-220.78317608566954,6.331311937571959,5.389131583971421,2.0698280306323844,1.9137967101326359,0.8378164374005899,0.8335908797659353
Hvap,3,Matern52,False,-122.30445999182604,6.2439551942211216,4.487701530154003,2.043568061443817,1.6064918535713324,0.8281367106096893,0.9224995979558365
Hvap,4,Matern52,False,-114.78612622078094,6.236036702618523,4.398811293722381,2.0418056328468177,1.5731668920076738,0.8287255313034025,0.9253271653225761
Hvap,1,RQ,True,-102.8302693097682,5.815680640097224,4.662339950991527,1.8971841124126,1.6394726809568123,0.8472276416562208,0.9185145660805615
Hvap,2,RQ,True,-220.09892667248948,6.337069996147339,5.385532343626115,2.072164667797364,1.9135306705573156,0.8372015387518563,0.8335770350161915
Hvap,3,RQ,True,-105.16860100771345,5.797299301086613,4.633064311620425,1.8847724975590952,1.6319351433882108,0.8500883329486637,0.9191171864989606
Hvap,4,RQ,True,-99.40178980073904,5.775682019132336,4.65160057076668,1.87832389286762,1.634558407380238,0.8513418364533056,0.9188422909505568
Hvap,1,RBF,True,-103.16920921955091,5.819075068149602,4.677340540025425,1.8977295539933738,1.6438141873028456,0.8469984822241151,0.9181222877403609
Hvap,2,RBF,True,-220.098806267067,6.337072828804101,5.385529032891306,2.0721653824023116,1.913530432013866,0.8372014939836394,0.8335771177595246
Hvap,3,RBF,True,-105.23258826272024,5.796747272377819,4.635301617388794,1.8822936855162462,1.6326739117562061,0.8510158513069944,0.9190840945360117
Hvap,4,RBF,True,-99.40143875216364,5.775666984486607,4.651611509091317,1.8783166962772377,1.6345606805859618,0.851343463508019,0.9188422212493295
Hvap,1,Matern12,True,-116.10082729133143,6.014418762414707,3.665224146153858,1.9408019516780806,1.2985847423801893,0.844307882614163,0.9500873008138201
Hvap,2,Matern12,True,-205.71864827030038,6.880748547434666,3.800388603545181,2.2346672113776442,1.3625689668823093,0.7932013918652236,0.9407329144698435
Hvap,3,Matern12,True,-121.781673805568,6.011656337711078,3.4991602635750843,1.9358426365345507,1.2407280856107492,0.8455615350701293,0.9542466551868364
Hvap,4,Matern12,True,-111.26245713314552,5.93175353457517,3.794065866655125,1.9078408846515005,1.3445562104861533,0.8517305630854275,0.9464841002491421
Hvap,1,Matern32,True,-104.5145307150292,5.894283851802219,4.521046118937249,1.9163782306888846,1.598179208577564,0.8477762537410732,0.9226882908478556
Hvap,2,Matern32,True,-221.08301829932452,6.321606802329742,5.336849519289165,2.067137785565003,1.8972330192388887,0.839043563805153,0.8361698802978595
Hvap,3,Matern32,True,-106.92879509318288,5.8709728704968915,4.52130763655806,1.9059637001946454,1.598408455788711,0.8488717346096312,0.9224221004540826
Hvap,4,Matern32,True,-102.4579663325531,5.856877613048432,4.517893870021751,1.8997449192872005,1.595577243451445,0.8506362411546818,0.9224703713633361
Hvap,1,Matern52,True,-103.40979429027959,5.844615128369337,4.6064341389358425,1.9052228603204628,1.6245501640889966,0.8472018842434805,0.9196923301453981
Hvap,2,Matern52,True,-220.78317608565908,6.331311871482802,5.389131640495217,2.0698280032555303,1.9137967274857701,0.8378164406994584,0.8335908775322443
Hvap,3,Matern52,True,-105.92525661843052,5.823865803831279,4.603398274768215,1.8950966333817736,1.623709322570631,0.8482539582977102,0.9197224436472329
Hvap,4,Matern52,True,-101.08344688488887,5.823352607770647,4.601228004846765,1.8935689142727756,1.6210554406768978,0.8497355330376409,0.9197763053471609
