Mol. wt.,CRC Tb /K
143.18900000000008,531.15
143.18900000000005,520.55
159.18800000000005,540.15
144.17700000000005,517.15
152.14900000000006,495.75
118.17899999999992,443.15
118.17899999999992,443.15
118.17899999999992,445.15
242.40300000000025,568.15
86.13399999999994,353.15
99.15799999999996,401.92
99.15799999999996,406.35
74.14799999999997,345.65
139.22300000000007,507.15
139.22300000000007,545.65
124.20799999999994,467.45
73.11999999999999,406.05
74.14799999999997,342.15
138.23500000000007,487.15
98.16999999999996,385.65
98.16999999999996,388.55
88.17499999999995,367.15
177.41400000000004,425.15
128.049,316.15
100.039,248.92
226.2280000000001,547.65
170.34000000000023,484.15
170.34000000000023,485.15
198.30600000000013,519.15
122.21099999999991,425.15
152.23700000000014,517.15
82.14599999999994,343.15
58.08000000000001,279.15
87.12199999999996,401.35
136.23800000000003,444.15
192.21400000000008,549.65
128.17399999999995,491.15
153.18400000000003,572.15
153.18400000000003,580.15
190.62900000000005,570.65
190.62900000000005,578.15
172.18300000000005,573.15
172.18300000000005,573.15
157.2160000000001,565.15
158.20000000000007,577.15
160.24100000000004,561.15
144.17300000000006,561.15
144.17300000000006,559.15
143.18900000000005,573.8499999999999
143.18900000000005,579.3499999999999
269.3469999999997,744.15
72.15099999999997,282.65
154.25300000000016,498.15
222.3720000000002,549.15
233.2740000000001,573.15
138.12600000000006,558.15
138.12600000000003,585.15
138.12600000000006,601.15
153.13700000000006,545.15
153.13700000000006,531.15
153.13700000000006,532.15
166.13600000000005,585.65
123.11099999999996,483.85
167.16400000000007,540.15
153.13700000000006,543.15
167.12,593.15
185.56600000000003,549.65
199.2090000000001,593.15
199.2090000000001,613.15
103.12099999999997,425.95
129.15899999999996,478.15
118.13599999999994,479.65
75.06699999999998,387.25
91.06599999999996,468.15
73.05099999999999,371.65
151.16500000000008,523.15
131.17499999999998,466.15
61.04000000000001,374.34
137.13800000000006,509.15
173.17100000000002,587.15
159.22900000000016,481.65
117.14799999999994,445.65
117.14799999999994,427.15
139.11000000000004,489.15
215.20800000000008,593.15
165.14800000000005,475.15
89.09399999999997,404.35
89.09399999999997,393.35
102.13699999999994,445.15
74.08299999999997,419.15
130.19099999999997,479.15
86.09399999999997,320.15
129.14,497.65
137.13800000000006,494.05
137.13800000000006,505.25
137.13800000000006,511.81
191.10800000000003,490.15
191.108,475.95
149.14900000000006,528.15
408.799,716.15
514.0779999999999,492.15
268.529,603.15
284.5279999999995,618.15
282.51199999999955,607.15
266.51300000000003,604.15
344.6269999999992,692.15
124.2269999999999,414.15
120.19499999999992,438.15
142.2420000000001,468.15
128.2589999999999,423.95
188.22300000000013,630.25
139.24200000000008,498.15
160.32600000000016,493.15
158.24100000000016,529.15
144.25800000000012,486.85
144.25800000000012,465.65
144.25800000000012,468.15
142.2420000000001,467.15
142.2420000000001,460.15
142.2420000000001,461.15
142.2420000000001,461.55
176.68700000000015,491.15
126.2429999999999,420.05
142.2420000000001,466.65
186.2950000000002,498.15
143.27400000000011,471.15
204.3570000000002,553.15
196.37800000000024,535.15
254.4170000000002,639.15
220.3560000000002,590.15
440.62099999999936,663.15
616.8330000000026,523.15
92.14099999999996,363.15
178.2310000000001,377.15
343.679,556.15
1124.1760000000054,945.15
394.772,705.15
246.43800000000024,626.15
254.50200000000032,589.15
265.485,635.15
284.48399999999947,644.15
270.5009999999999,624.15
252.4860000000003,588.65
282.4679999999995,633.15
269.51699999999994,623.15
110.19999999999992,390.25
106.16799999999994,408.65
232.07,413.15
186.2980000000001,580.15
124.2269999999999,437.15
186.2980000000001,568.15
128.21499999999992,447.15
143.23000000000013,512.15
114.2319999999999,398.77
144.26200000000014,498.75
174.1960000000001,618.65
125.21499999999992,475.15
146.29900000000015,472.15
144.21400000000014,513.15
130.23099999999994,467.85
130.23099999999994,452.15
130.23099999999994,457.15
128.21499999999992,446.15
128.21499999999992,439.15
128.21499999999992,439.15
162.6600000000001,468.15
106.16799999999994,400.15
112.21599999999992,394.45
112.21599999999992,398.05
112.21599999999992,396.15
112.21599999999992,396.35
112.21599999999992,395.75
112.21599999999992,395.55
128.21499999999992,447.15
108.18399999999993,407.15
172.26800000000017,483.15
184.27900000000017,500.15
129.24699999999993,451.75
205.3450000000002,583.15
190.33000000000013,536.15
200.3220000000002,512.15
196.37800000000024,536.15
182.35100000000023,515.15
157.30100000000022,465.15
159.22900000000016,447.65
256.43000000000023,579.95
206.3290000000001,557.15
186.2950000000002,499.15
110.19999999999992,399.35
110.19999999999992,411.15
110.19999999999992,408.75
110.19999999999992,406.65
98.14499999999994,405.15
84.11799999999995,374.15
70.05099999999999,423.15
126.92600000000002,336.65
104.17399999999996,422.15
69.06299999999999,342.65
100.16099999999992,391.15
114.14399999999992,488.15
58.08000000000001,320.75
72.06299999999997,434.15
72.06299999999997,379.15
44.05300000000001,283.54999999999995
72.06299999999997,385.65
164.16000000000005,520.15
131.134,479.15
116.11599999999994,452.15
132.159,397.15
250.339,552.15
202.295,434.06
220.285,406.8
214.306,458.15
251.32700000000003,553.15
264.366,574.15
703.3660000000041,848.15
352.69099999999906,675.05
370.0549999999999,368.15
414.0639999999999,465.15
400.0809999999999,437.15
212.42100000000028,543.75
242.40300000000025,612.15
228.42000000000027,591.15
226.40400000000025,567.15
226.40400000000025,568.15
210.40500000000023,541.55
227.4360000000003,585.15
288.5189999999994,646.15
294.56699999999927,644.15
208.38900000000024,553.15
68.11899999999999,317.15
68.11899999999999,317.15
68.11899999999999,315.15
68.11899999999999,299.04999999999995
68.11899999999999,321.35
84.11799999999995,388.65
64.087,328.15
218.3840000000002,550.15
183.079,426.65
198.09,411.65
168.064,358.15
200.131,416.15
212.073,493.15
193.074,435.15
120.02,225.06
293.96,434.15
184.063,418.25
134.04700000000005,255.11
182.091,390.15
212.039,312.15
148.24900000000014,505.15
170.34000000000023,451.15
168.3240000000002,453.15
142.2860000000001,439.15
142.2860000000001,432.15
164.24800000000013,540.15
86.13399999999994,376.15
101.14899999999994,498.15
87.16599999999994,362.15
72.15099999999997,309.21
100.11699999999996,449.15
102.18099999999994,451.15
94.11699999999998,559.15
132.115,546.15
104.14899999999992,475.15
104.14899999999994,514.15
104.14899999999992,460.65
104.14899999999992,491.15
188.22300000000013,517.15
100.11699999999996,383.05
100.11699999999996,413.85
169.00700000000006,490.15
83.13399999999996,413.15
104.21799999999992,399.75
104.21799999999992,386.15
104.21799999999992,389.15
102.13299999999994,459.25
88.14999999999993,410.75
88.14999999999993,392.25
88.14999999999993,396.15
86.13399999999994,375.35
86.13399999999996,375.05
101.14899999999994,442.15
120.57899999999997,397.15
492.9609999999989,762.15
84.11799999999995,377.15
70.13499999999998,303.15
70.13499999999998,310.04999999999995
70.13499999999998,309.45
81.11799999999997,417.15
81.11799999999997,413.15
100.11699999999996,466.35
100.11699999999996,461.65
86.13399999999994,391.15
86.13399999999994,411.15
86.13399999999994,411.15
86.13399999999994,409.15
86.13399999999994,389.15
84.11799999999997,376.15
84.11799999999995,395.15
147.2210000000001,489.15
66.103,332.15
66.103,315.15
66.103,317.15
66.103,324.15
130.18699999999995,422.55
87.16599999999994,377.85
163.26400000000015,533.65
148.24900000000014,476.15
192.25800000000007,533.15
158.24100000000016,453.15
154.2970000000002,477.15
140.27000000000007,453.15
200.3220000000002,512.15
186.2950000000002,498.15
117.14799999999994,377.65
214.34900000000025,518.15
172.26800000000017,477.15
164.24800000000013,523.65
144.21400000000014,439.15
208.2570000000001,543.15
68.11899999999999,313.04999999999995
68.11899999999999,329.15
84.11799999999995,423.15
84.11799999999995,427.15
166.01999999999998,245.75
238.024,271.04999999999995
200.028,267.25
416.05499999999984,378.35
200.028,267.17
262.04599999999994,324.85
462.0739999999999,416.15
538.066,408.15
338.03799999999995,332.95
164.07300000000004,301.15
218.043,301.04
388.0449999999999,355.65
350.04899999999986,354.15
814.1200000000006,483.15
338.03799999999995,330.35
314.04999999999995,430.15
300.0419999999999,330.15
238.024,273.15
200.028,280.15
200.053,303.56
350.0489999999999,349.45
338.03799999999995,330.75
338.03799999999995,331.15
272.09399999999994,473.15
488.0589999999999,390.15
914.1340000000008,523.15
438.0519999999999,378.15
166.01999999999998,244.55
288.03099999999995,302.35
264.04299999999995,415.35
188.017,236.36
169.052,356.15
714.1060000000003,543.15
236.06099999999995,377.75
664.0990000000003,497.15
564.0849999999999,511.15
76.05099999999999,383.15
390.3539999999999,547.15
136.23800000000003,448.05
136.23800000000003,450.15
178.2340000000001,611.55
179.2220000000001,623.45
180.2100000000001,633.15
180.2100000000001,682.3499999999999
94.11299999999996,454.95
199.27800000000008,644.15
170.59500000000006,498.65
185.22600000000008,581.15
214.22000000000008,628.15
138.16600000000008,519.15
208.2570000000001,524.15
166.17600000000007,539.15
152.1930000000001,506.15
150.17700000000008,502.65
184.62200000000007,420.15
136.15000000000006,468.15
196.24900000000008,593.15
102.13599999999995,416.15
255.32000000000008,677.15
185.22600000000008,613.15
185.22600000000008,603.15
254.33200000000008,690.15
184.2420000000001,586.15
184.2420000000001,627.15
197.2810000000001,584.15
183.2540000000001,577.15
181.23800000000008,555.15
198.2210000000001,587.15
198.2210000000001,616.65
211.28900000000007,644.15
162.18800000000007,530.15
164.2040000000001,501.15
148.2050000000001,501.65
148.2050000000001,501.15
148.2050000000001,508.15
132.206,463.15
146.18900000000008,534.15
170.59500000000006,505.65
158.20000000000007,507.35
164.2040000000001,526.15
164.2040000000001,520.15
138.16600000000008,546.15
137.18200000000007,553.15
135.16600000000005,518.15
164.2040000000001,506.15
192.25800000000007,523.15
178.2310000000001,504.15
183.2540000000001,562.15
150.17700000000008,517.3499999999999
190.2860000000001,557.15
176.25900000000013,538.15
108.14399999999996,517.15
144.17700000000005,613.15
174.03000000000003,483.15
119.12299999999996,439.45
136.19400000000005,453.15
181.23800000000008,583.15
160.2160000000001,516.15
133.194,468.15
119.16699999999992,458.15
216.32400000000013,525.15
150.22100000000012,488.15
219.2870000000001,668.65
204.27200000000008,607.15
204.27200000000008,618.65
204.31300000000016,573.15
120.15099999999994,467.25
162.2320000000001,520.15
161.2480000000001,530.15
149.1930000000001,495.35
148.16100000000006,495.15
150.17700000000008,480.15
134.17800000000005,490.55
134.17800000000005,487.15
129.16199999999998,522.15
129.16199999999998,536.95
134.17800000000005,530.65
134.17800000000005,532.15
176.2150000000001,538.15
166.60700000000006,530.65
135.21000000000004,471.15
135.21000000000004,476.65
136.19400000000005,463.45
197.2810000000001,595.15
155.20000000000007,544.15
155.20000000000007,547.15
155.20000000000007,554.15
183.2100000000001,590.15
183.2100000000001,588.15
143.18900000000005,543.15
205.26000000000008,636.15
306.4079999999997,735.15
188.2510000000001,573.15
135.19100000000003,505.65
136.15400000000005,511.15
120.15099999999994,428.65
138.21000000000006,470.15
130.15,589.15
278.3539999999997,792.15
138.25400000000005,440.15
136.23800000000003,429.45
136.23800000000003,438.95
86.13799999999995,421.78
85.14999999999995,379.34
129.20299999999995,477.15
129.20299999999992,500.65
114.19199999999992,473.15
99.13299999999995,533.15
162.23600000000013,549.15
58.08000000000002,321.15
73.09499999999997,405.15
73.09499999999997,486.15
44.09700000000002,231.04
74.12699999999995,391.15
74.12699999999995,412.35
76.09499999999997,460.45
76.09499999999996,487.85
160.1690000000001,460.15
160.1690000000001,482.65
72.06299999999997,345.15
108.23099999999997,437.15
108.23099999999997,446.05
55.08000000000001,370.45
76.16399999999996,340.85
76.16399999999996,325.75
89.14199999999995,463.15
74.07899999999998,414.65
60.096000000000025,370.19
60.096000000000025,355.36
73.09499999999997,406.15
92.525,353.15
76.06999999999998,317.15
98.10099999999996,397.15
56.064000000000014,386.15
42.08100000000002,225.53
74.14799999999997,338.15
56.064000000000014,250.15
90.509,348.65
118.17899999999992,442.15
118.17899999999992,452.15
162.18800000000007,526.15
125.21499999999992,441.15
178.27500000000015,520.15
104.14899999999994,425.15
118.17599999999992,423.35
100.16099999999994,364.15
102.13299999999995,374.15
114.14399999999996,394.15
59.11200000000002,320.36
103.16499999999994,456.15
135.21000000000004,502.15
135.21000000000004,493.15
120.19499999999992,432.35
150.22100000000012,505.15
164.2040000000001,504.15
164.2040000000001,501.15
130.18699999999995,417.15
103.12099999999997,469.15
136.5780000000001,433.15
164.63200000000012,456.15
122.55099999999996,384.15
150.6050000000001,453.15
190.2420000000001,558.15
126.2429999999999,429.85
140.22600000000008,470.15
112.21599999999992,404.05
128.21499999999992,444.15
132.20299999999995,425.15
132.159,419.15
57.09600000000002,340.15
142.2860000000001,440.15
158.24100000000016,458.15
180.2030000000001,512.15
130.18699999999995,407.15
85.10599999999997,358.54999999999995
128.17099999999994,413.15
144.21400000000014,428.15
170.2550000000001,546.15
89.09399999999997,317.15
186.2950000000002,495.15
144.21400000000014,440.15
144.21400000000014,496.15
136.19400000000005,494.15
136.19400000000005,505.15
127.23099999999992,439.65
143.23000000000013,509.15
115.17599999999992,488.15
116.15999999999994,395.35
121.18299999999994,443.15
121.18299999999994,462.15
118.20099999999994,411.15
152.26200000000009,492.15
205.46800000000007,460.15
86.13399999999996,337.85
54.04800000000001,333.15
55.08000000000001,357.15
40.06500000000001,249.95
116.16299999999994,459.15
152.23700000000014,497.15
82.10199999999998,353.15
96.08499999999998,480.65
96.08499999999997,485.65
80.08999999999997,389.45
68.07899999999998,460.15
202.25600000000009,667.15
80.08999999999997,481.15
94.11699999999998,525.15
94.11699999999996,546.15
79.10199999999998,388.35
104.11199999999998,497.65
104.11199999999998,476.15
104.11199999999997,459.15
109.13199999999998,558.15
122.17099999999996,486.15
108.14399999999996,476.15
108.14399999999996,499.15
108.14399999999996,503.15
109.12799999999996,539.15
137.18200000000007,533.3499999999999
137.18200000000007,557.15
95.10099999999996,623.15
95.10099999999996,553.15
121.13899999999995,482.15
121.13899999999995,498.15
121.13899999999995,497.15
171.2030000000001,580.65
95.10499999999998,468.15
80.08999999999997,396.95
110.11199999999997,519.15
67.09099999999998,402.89
71.12299999999998,359.75
148.20900000000012,543.15
85.10599999999997,524.3499999999999
109.12799999999996,493.15
69.06299999999999,365.45
130.15,510.15
144.17700000000005,583.15
129.16199999999998,510.25
145.16100000000006,633.15
145.16100000000006,540.15
130.15,500.15
146.14900000000003,634.15
110.11199999999997,553.15
162.18800000000007,508.15
220.3560000000002,574.65
416.5829999999996,407.15
68.11899999999999,312.15
152.28100000000018,487.15
410.7299999999992,694.45
268.485,534.15
180.25000000000009,580.15
104.15199999999994,418.45
116.11999999999996,705.15
118.08799999999997,507.15
99.08899999999996,569.15
80.08999999999999,539.15
139.17900000000003,473.15
230.3100000000001,610.15
230.3100000000001,648.15
230.3100000000001,649.15
136.23800000000003,447.15
136.23800000000003,456.15
136.23800000000003,460.15
233.2740000000001,643.15
345.65399999999994,521.15
343.638,499.15
331.62699999999995,462.65
215.894,527.15
215.894,518.15
215.894,520.15
203.83,369.57
203.83,365.99
263.9349999999999,382.15
167.85000000000002,403.35
167.85000000000002,419.13
165.834,394.35
185.84,390.5
185.84000000000003,389.1
153.823,349.86
260.891,577.15
181.87700000000004,424.15
181.87700000000004,432.15
181.87700000000004,454.15
181.87700000000004,438.15
179.86100000000002,440.35
216.88200000000003,523.65
221.923,506.55
563.0960000000017,795.15
338.6639999999991,664.15
128.094,496.15
192.3460000000002,557.15
198.39400000000023,526.65
258.3580000000001,639.15
230.46100000000027,572.15
228.37600000000023,599.15
214.39300000000023,568.95
212.37700000000024,562.15
196.37800000000024,524.25
213.40900000000028,562.15
274.49199999999973,620.15
280.5399999999996,631.15
192.25500000000017,432.65
190.33000000000013,523.15
194.2270000000001,588.15
222.2810000000001,547.15
460.6959999999992,601.15
189.30700000000024,614.65
172.3160000000002,465.15
158.2890000000002,425.15
172.27200000000016,481.15
150.074,367.45
150.074,357.45
150.074,363.35
192.024,331.65
102.03,247.08
102.03,253.46
100.014,197.57
168.036,296.15
88.00300000000001,145.09999999999997
132.05600000000007,379.15
171.2430000000001,600.65
132.159,418.85
160.26000000000013,512.15
116.22899999999991,415.65
72.10699999999997,339.15
101.14899999999996,426.15
88.10599999999995,454.15
144.1700000000001,466.15
102.13299999999995,449.45
170.2080000000001,538.15
158.19700000000012,478.65
133.194,505.65
163.2200000000001,557.15
146.23300000000012,494.15
146.23300000000012,507.15
146.23300000000012,502.15
116.22899999999991,431.25
147.2210000000001,551.15
132.206,480.35
148.2050000000001,528.15
148.2050000000001,539.15
148.2050000000001,548.65
125.21499999999992,447.15
86.13399999999996,361.15
116.15999999999994,462.15
100.11699999999996,501.15
100.11699999999996,439.65
83.13399999999994,390.15
133.19400000000002,523.65
133.19400000000002,496.65
134.18200000000002,562.15
88.17499999999995,394.25
174.28700000000015,513.15
136.14700000000005,405.15
164.20100000000014,456.15
149.23700000000014,469.15
134.222,478.15
134.222,471.15
134.222,470.15
164.25200000000012,488.65
164.25200000000012,533.15
114.2319999999999,379.47
144.2620000000001,441.15
206.3290000000001,552.15
126.2429999999999,391.15
98.18899999999992,349.15
116.20799999999991,394.15
142.2860000000001,433.15
142.2860000000001,410.15
142.2860000000001,443.15
172.3160000000002,482.65
102.18099999999993,356.65
100.16099999999994,363.55
268.529,579.15
128.2589999999999,413.35
128.2589999999999,406.15
128.2589999999999,395.35
128.2589999999999,414.65
144.25800000000012,439.15
150.22100000000012,535.15
150.22100000000012,523.15
150.22100000000012,521.15
156.2730000000002,461.65
141.2580000000001,426.15
155.24100000000016,478.15
130.23499999999993,417.15
136.19800000000006,466.15
116.16399999999992,450.25
196.031,398.75
334.46199999999965,633.15
332.4459999999997,693.15
320.43499999999966,704.15
82.066,391.15
102.20199999999994,414.88
86.11899999999999,367.15
86.119,477.15
216.33000000000004,639.45
85.13099999999999,391.35
89.16299999999997,437.65
126.17999999999996,488.15
116.22899999999991,428.15
74.14799999999997,368.15
60.12100000000001,328.04999999999995
180.3630000000001,519.65
76.11999999999998,366.15
120.22099999999996,505.15
206.3320000000001,435.15
103.18999999999996,448.15
84.14299999999997,357.25
109.15299999999998,466.15
109.15299999999998,477.15
146.598,553.15
128.15199999999996,535.15
172.161,682.15
114.16899999999995,480.15
198.29000000000005,614.15
212.27300000000005,646.15
152.23700000000014,494.15
150.22100000000012,506.15
92.14099999999996,383.75
174.15900000000002,524.15
136.15000000000006,532.65
422.826,724.15
81.07799999999999,430.15
81.07799999999999,386.15
69.06699999999998,477.15
69.06699999999998,477.15
287.40599999999955,658.15
280.741,446.15
329.8169999999999,573.15
314.8019999999999,548.15
314.8019999999999,546.15
294.81199999999984,492.15
294.81199999999984,486.95
294.81199999999984,492.15
294.81199999999984,488.15
294.81199999999984,482.15
287.176,431.65
266.7579999999999,462.08
264.742,437.15
270.721,381.15
252.731,422.35
344.82799999999986,571.15
330.8009999999999,559.15
280.7849999999999,472.15
280.7849999999999,463.65
280.7849999999999,495.25
320.831,533.15
185.35500000000025,480.15
262.43700000000007,550.15
302.3669999999995,580.65
147.388,371.15
162.40300000000002,513.15
163.387,471.35
144.388,358.85
181.833,391.35
196.46400000000003,565.15
196.46400000000003,543.15
196.46400000000003,535.15
181.449,492.15
181.449,486.65
181.449,482.15
354.4909999999998,533.15
175.44200000000006,439.15
229.921,546.15
169.385,347.7
169.38500000000002,345.01
169.38500000000002,346.34
133.40500000000003,347.22
133.40500000000003,386.75
149.40400000000002,424.15
131.389,359.86
193.45700000000008,388.65
151.395,359.65
151.39500000000004,361.15
151.39500000000004,382.7
137.368,296.86
287.389,370.15
119.378,334.30999999999995
185.89,422.15
211.47500000000005,527.15
211.47500000000005,514.15
195.47600000000008,502.15
195.47600000000008,494.15
161.41500000000005,422.15
211.47500000000005,538.15
177.45800000000008,442.15
226.446,561.15
164.37500000000003,385.15
237.382,346.85
197.448,535.15
197.44800000000004,522.15
197.448,548.15
147.43200000000004,406.15
147.43200000000004,419.15
147.43200000000004,396.15
147.43200000000004,431.15
163.43100000000004,432.15
161.41500000000005,422.15
145.41600000000005,415.15
145.41600000000005,385.15
193.844,431.15
183.425,485.65
184.413,465.15
235.419,472.15
187.375,318.45
187.375,320.74
614.0920000000001,519.15
324.6369999999991,654.15
136.23800000000003,425.65
364.0569999999999,450.15
184.36700000000025,508.55
195.35000000000025,575.15
200.36600000000024,560.15
198.35000000000025,541.15
198.35000000000025,539.15
182.35100000000023,505.95
437.841,679.15
199.38200000000023,546.15
260.46500000000015,613.15
266.51300000000003,605.15
180.3350000000002,507.15
149.19000000000014,623.15
162.22900000000016,418.15
148.20200000000014,418.15
176.25600000000017,444.15
101.19299999999993,361.95
162.27600000000015,445.15
162.27600000000015,490.15
162.27600000000015,488.95
276.2849999999996,567.15
150.17400000000012,561.75
234.24800000000013,550.15
178.22800000000015,491.15
178.22800000000015,529.15
113.038,435.65
114.022,345.15
112.05,295.15
95.023,204.35
132.46800000000002,246.15
132.08400000000003,363.15
132.08400000000003,350.15
84.03999999999999,225.91
84.03999999999999,276.81
100.039,346.95
82.024,214.06
99.055,309.15
114.066,304.95
209.93600000000004,327.65
195.909,251.29
70.013,191.13
136.525,272.45
161.12600000000003,460.15
146.11100000000005,375.15
171.12100000000004,462.15
208.56600000000003,459.15
136.01900000000003,238.11
162.11000000000004,420.65
162.11,451.15
186.026,271.17
154.08700000000002,380.15
216.158,497.15
174.121,426.15
98.067,260.15
114.066,349.35
96.051,247.73
94.035,224.85
166.01999999999998,245.75
269.51699999999994,534.8499999999999
393.731,491.15
185.35500000000025,467.15
227.4360000000003,508.15
190.2830000000002,440.15
204.3570000000002,517.15
204.3570000000002,522.15
168.1920000000001,508.15
168.1920000000001,528.65
212.20100000000008,573.15
120.14799999999993,382.15
106.12099999999997,373.15
59.112000000000016,275.95
135.21000000000004,507.65
135.21000000000004,505.65
120.19499999999992,449.15
120.19499999999992,442.55
120.19499999999992,437.85
138.25400000000005,434.15
196.29000000000016,501.15
136.23800000000003,419.15
100.20499999999991,353.95
116.20399999999992,401.45
98.18899999999992,350.95
514.6999999999995,673.15
234.2040000000001,558.15
150.22100000000012,483.15
126.2429999999999,419.15
126.2429999999999,409.75
126.2429999999999,417.15
126.2429999999999,414.15
142.2420000000001,475.15
142.2420000000001,462.35
140.22600000000008,451.65
140.22600000000008,463.15
140.22600000000008,462.15
112.21599999999992,386.85
112.21599999999992,378.05
112.21599999999992,389.85
112.21599999999992,383.15
126.19899999999993,431.15
84.16199999999994,326.15
142.2860000000001,422.15
142.2860000000001,426.15
142.2860000000001,430.15
142.2860000000001,435.65
128.2589999999999,407.15
128.2589999999999,400.15
128.2589999999999,397.15
128.2589999999999,410.15
128.2589999999999,412.15
128.2589999999999,404.15
128.2589999999999,403.75
128.2589999999999,412.15
144.25800000000012,466.15
165.1920000000001,528.15
186.33900000000023,498.55
156.31300000000022,443.15
114.2319999999999,382.95
114.2319999999999,372.35
114.2319999999999,387.85
114.2319999999999,386.55
146.23000000000016,503.25
130.23099999999994,419.15
130.23099999999994,424.15
128.21499999999992,419.15
250.3820000000002,523.15
294.4349999999994,550.15
112.21599999999992,381.15
112.21599999999992,374.45
112.21599999999992,389.15
112.21599999999992,378.05
136.19400000000005,509.15
136.19400000000005,508.15
136.19400000000005,506.15
136.19400000000005,494.15
136.19400000000005,522.15
162.2320000000001,514.15
127.23099999999992,421.15
121.18299999999994,443.15
121.18299999999994,443.15
186.2580000000001,592.15
102.13699999999994,505.65
213.105,588.15
169.024,359.45
227.13200000000003,623.15
353.67899999999906,652.15
90.07799999999996,389.15
227.4360000000003,515.65
245.3250000000001,635.15
228.29400000000007,698.15
244.3370000000001,632.15
260.336,653.15
143.27400000000011,426.15
192.25500000000017,535.15
206.28200000000007,514.45
671.0850000000004,451.15
521.0639999999999,402.85
282.0519999999999,335.15
156.31300000000022,469.05
188.38000000000025,530.55
186.2950000000002,553.15
172.3120000000002,519.15
172.3120000000002,504.15
170.2960000000002,506.25
170.2960000000002,500.55
154.2970000000002,465.85
154.2970000000002,469.25
154.2970000000002,465.65
154.2970000000002,465.75
154.2970000000002,466.15
154.2970000000002,465.45
154.2970000000002,465.15
184.27900000000017,548.15
170.2960000000002,523.15
171.32800000000023,502.15
232.41100000000023,585.15
152.28100000000018,469.15
152.28100000000018,479.15
150.22100000000012,500.65
86.08999999999997,345.75
114.14399999999992,389.85
110.19999999999992,400.15
108.18399999999993,417.15
108.18399999999993,403.15
96.17299999999992,372.15
94.11299999999996,374.15
134.17800000000005,488.15
134.17800000000005,481.15
120.19499999999992,413.85
124.18299999999992,442.15
70.09099999999997,341.15
88.10599999999995,412.15
100.11699999999996,367.95
105.13999999999996,432.65
105.13999999999996,435.15
182.2220000000001,584.15
196.20500000000004,624.15
106.16799999999994,417.55
106.16799999999994,412.25
106.16799999999994,411.45
122.16699999999992,490.03
122.16699999999992,484.09
122.16699999999992,484.29
122.16699999999992,474.18
122.16699999999992,500.46
122.16699999999992,494.86
152.1460000000001,653.15
